COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
4172203180,10/01/2013,12/31/2013,3951,PAUL,A,KOLPAK,0.00,75.00,0.00,321.78,75.00,396.78,1465731158,"PLEWA, MARIAN",01/28/2014
230693825,07/01/2016,09/30/2016,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,2338.88,2979596458,CHICAGO PUBLIC SCHOOLS,10/20/2016
3125558529,10/01/2017,12/31/2017,3810,KATHERINE,,LEE,0.00,0.00,739.12,0.00,0.00,739.12,1309831684,"BARCLAYS CAPITAL, INC.",01/14/2018
3736706535,01/01/2019,03/31/2019,4333,CLINT,V,BROWN,0.00,125.00,0.00,0.00,125.00,125.00,2763434576,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,04/01/2019
3288863952,07/01/2019,09/30/2019,23661,T.J.,,BIRKEL,0.00,0.00,837.02,0.00,0.00,837.02,1457894007,DARDEN RESTAURANTS,10/15/2019
304587014,10/01/2016,12/31/2016,3992,VIRGINIA,,PACE,0.00,250.00,0.00,0.00,250.00,250.00,3484470493,ROSENWALD COURT APARTMENTS,01/10/2017
2929960685,10/01/2015,12/31/2015,3836,JOHN,A,DOERRER,0.00,64.00,0.00,0.00,64.00,64.00,3510649125,DISTILLED SPIRITS COUNCIL OF UNITED STATES,01/12/2016
3018983420,01/01/2012,06/30/2012,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,3414858812,CHICAGO SELF STORAGE,08/07/2012
1128142275,01/01/2012,06/30/2012,4288,SHEEBA,,MARTIN,0.00,0.00,11.24,0.00,0.00,11.24,750609882,BLACKWWOD LLC,08/29/2012
1645186718,01/01/2012,06/30/2012,4046,DAVID,J,SYLVAN,0.00,0.00,772.32,0.00,0.00,772.32,1752892573,"KEYBANC CAPITAL MARKETS, INC",08/22/2012
1315307428,04/01/2018,06/30/2018,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,209.80,1636819144,ACADIA REALTY TRUST,01/08/2019
2710467083,01/01/2013,03/31/2013,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,75.00,351283011,"BEYOND THE IVY, INC",09/18/2013
3834459365,04/01/2015,06/30/2015,3836,JOHN,A,DOERRER,0.00,105.00,0.00,0.00,105.00,105.00,2781429364,AMERICAN PETROLEUM INSTITUTE,12/15/2015
593847178,01/01/2015,03/31/2015,4293,DAVID,J,MEHIGAN,0.00,0.00,400.00,0.00,0.00,400.00,2983643587,RAYMOND JAMES,04/03/2015
1109917065,10/01/2016,12/31/2016,15425,RUSHDA,,MUSTAFA,0.00,0.00,0.00,5.00,0.00,5.00,613630142,"STIFEL, NICOLAUS & CO., INC.",01/20/2017
2259972185,10/01/2013,12/31/2013,3836,JOHN,A,DOERRER,0.00,60.00,0.00,0.00,60.00,60.00,2273991703,SHORELINE SIGHTSEEING,01/09/2014
3574976582,07/01/2013,09/30/2013,3949,KANA,,WIBBENMEYER,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,10/17/2013
1734738871,10/01/2012,12/31/2012,3996,DONOVAN,W,PEPPER,15000.00,0.00,250.00,0.00,0.00,15500.00,4077641703,WALGREEN CO.,01/04/2013
746322466,01/01/2016,03/31/2016,3836,JOHN,A,DOERRER,0.00,298.00,0.00,0.00,298.00,298.00,1703096772,MCDONALD'S CORPORATION,04/01/2016
877593174,04/01/2013,06/30/2013,4823,KATHLEEN,,BROWN,0.00,0.00,7.50,0.00,0.00,7.50,61342032,"GOLDMAN, SACHS & CO.",06/07/2013
1690591309,07/01/2013,09/30/2013,4224,BARBARA,,ROBERTS,0.00,0.00,2060.00,0.00,0.00,2060.00,4117277579,"XEROX BUSINESS SERVICES, LLC",10/21/2013
1209681092,04/01/2016,06/30/2016,10821,JAMES,R,WATSON,0.00,0.00,1250.00,0.00,0.00,2750.00,2781429364,AMERICAN PETROLEUM INSTITUTE,07/07/2016
1749869004,01/01/2012,06/30/2012,4294,MARCIA,A,STEMPIEN,0.00,0.00,609.41,0.00,0.00,609.41,2411046936,BNY MELLON,09/27/2012
3384475406,04/01/2014,06/30/2014,4371,JESSICA,M,SCHRAMM,0.00,0.00,0.00,0.00,0.00,64.08,1525719272,NEWPORT REAL ESTATE DEVELOPMENTLLC (DBA 4007 N PAULINA LLC & 4011 N PAULINA LLC),07/31/2014
3917965443,01/01/2014,03/31/2014,5481,ANITA,B,MAURO,0.00,0.00,0.00,0.00,0.00,89.64,2575094741,CHICAGO COMMUNITY BANK,04/16/2014
1965102601,04/01/2015,06/30/2015,11901,DONALD,R,ZOUFAL,0.00,0.00,100.00,0.00,0.00,100.00,1078280098,STAR TRAQ USA,07/08/2015
3834685596,01/01/2018,03/31/2018,16662,MICHAEL,J,MINERVA,0.00,0.00,3412.00,0.00,0.00,3412.00,2148425495,AMERICAN AIRLINES,04/19/2018
196671874,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,75.00,1259972094,"HAWKINS, THOMAS",12/10/2015
2682379068,04/01/2013,06/30/2013,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,129.38,2654915548,"HALSTED PERSHING MORGAN, LLC",07/11/2013
3044683072,01/01/2014,03/31/2014,8682,MORRIS,L.,REID,0.00,0.00,77.73,0.00,0.00,77.73,1401592122,CHEMFREE,04/09/2014
2311389500,10/01/2014,12/31/2014,4360,LEWIS,,MILLER,0.00,0.00,389.11,0.00,0.00,389.11,4117277579,"XEROX BUSINESS SERVICES, LLC",01/20/2015
3131754675,07/01/2014,09/30/2014,4330,MARINA,Y,FAZ-HUPPERT,0.00,0.00,200.00,0.00,0.00,250.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,10/10/2014
1051942529,01/01/2014,03/31/2014,5107,MARLOW,H.,COLVIN,0.00,0.00,26.83,0.00,0.00,26.83,1797658830,COMED,04/18/2014
3224063663,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,939.18,1946303286,"MEDMAR, INC.",12/10/2015
2550744302,01/01/2017,03/31/2017,14042,TRACEY,,HESTER,0.00,0.00,976.00,0.00,0.00,976.00,2375936630,TARGET CORPORATION,04/18/2017
2217606522,01/01/2018,03/31/2018,3836,JOHN,A,DOERRER,0.00,152.00,0.00,0.00,152.00,152.00,563961300,AMERICAN PETROLIUM INSTITUTE,07/02/2018
1464271866,01/01/2012,06/30/2012,4195,TIMOTHY,K,HINCHMAN,3900.00,0.00,0.00,0.00,0.00,4054.56,4145321816,APOSTOLIC FAITH CHURCH,08/28/2012
3018983420,01/01/2012,06/30/2012,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,42530245,SOUTH DEARBORN LLC,08/07/2012
1096435983,04/01/2015,06/30/2015,4262,NEIL,,FLANAGAN,0.00,253.54,0.00,0.00,253.54,253.54,1333902746,JEFFERIES LLC,07/16/2015
2336816096,04/01/2013,06/30/2013,4120,LESLEY,D,MAGNABOSCO,0.00,0.00,0.00,0.00,0.00,159.69,2861531844,WIMPCO INC,07/18/2013
958119994,07/01/2017,09/30/2017,19185,ERIN,,WAITZ,0.00,0.00,85.00,0.00,0.00,89.00,4135737649,"MOBILITIE, LLC",10/19/2017
1910878905,04/01/2019,06/30/2019,16021,ZACK,,KARTAK,0.00,0.00,210.52,0.00,0.00,210.52,798305379,TARGET CORPORATION,07/18/2019
3411881223,01/01/2015,03/31/2015,9081,G. A.,,FINCH,0.00,0.00,0.00,0.00,0.00,144.00,3303416022,NATIONAL MUSEUM OF HEALTH + MEDICINE CHICAGO,10/12/2015
2951659552,07/01/2018,09/30/2018,19902,JORGE,M.,GALINDEZ,0.00,0.00,30.00,0.00,0.00,30.00,2273858218,XEROX CORPORATION,10/22/2018
3766471373,01/01/2018,03/31/2018,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,3078206693,"RAVENSWOOD DISPOSAL SERVICE, INC",01/10/2019
1537017180,07/01/2017,09/30/2017,19322,CRADY,,DEGOLIAN,0.00,0.00,650.00,0.00,0.00,650.00,345884009,YUM! BRANDS,10/17/2017
889246398,07/01/2017,09/30/2017,19683,AMY,,BRINK,0.00,0.00,474.79,0.00,0.00,474.79,3577397994,ALLIANCE OF AUTOMOBILE MANUFACTURERS,10/20/2017
413830693,04/01/2016,06/30/2016,4825,JEFFREY,,SCRUGGS,0.00,0.00,1923.56,0.00,0.00,1923.56,1588753313,"GOLDMAN, SACHS & CO",07/18/2016
2300059996,10/01/2018,12/31/2018,4333,CLINT,V,BROWN,0.00,120.00,0.00,0.00,120.00,120.00,2763434576,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,12/28/2018
1924498690,07/01/2017,09/30/2017,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3681.63,1044516389,CHICAGO PUBLIC SCHOOLS,10/17/2017
4163087822,10/01/2012,12/31/2012,6403,BILL,,MCMANUS,0.00,362.20,0.00,0.00,362.20,362.20,1440095573,AMERICAN BEVERAGE ASSOCIATION,01/15/2013
1139665933,10/01/2018,12/31/2018,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,884251806,"AMIGOS MEAT & POULTRY, LLC",01/11/2019
3088795936,01/01/2014,03/31/2014,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,101.32,3054141104,SURFACE SOLUTIONS GROUP,04/16/2014
3432945199,10/01/2015,12/31/2015,9281,MARTY,,SMALL,0.00,0.00,0.00,0.00,0.00,250.00,3381439449,AST CORPORATION,12/18/2015
4284952450,04/01/2019,06/30/2019,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,199.83,1780074413,SAVAGE SERVICES CORP.,10/16/2019
4109483175,10/01/2015,12/31/2015,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,25.00,1640890452,"NM PROJECT COMPANY, LLC",01/27/2016
2812326648,10/01/2018,12/31/2018,21701,MIKE,,CUNNINGHAM,0.00,0.00,275.00,0.00,0.00,275.00,3101735426,"CROWN CASTLE USA, INC.",01/08/2019
1242301397,07/01/2013,09/30/2013,4096,LAWRENCE,F,PUSATERI,0.00,225.00,0.00,0.00,225.00,225.00,1124614742,"NEW MOMS, INC",10/18/2013
2551009307,01/01/2015,03/31/2015,11781,SCOTT,,GOLDSTEIN,0.00,0.00,33.00,0.00,0.00,33.00,3965667581,SOUTH CHICAGO PACKING CO,04/17/2015
2396421271,07/01/2018,09/30/2018,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,144.00,2417311969,MCDONALD'S CORPORATION,10/05/2018
972682295,01/01/2012,06/30/2012,6082,ELIZABETH,,KREGOR,0.00,0.00,46.58,0.00,0.00,46.58,3938899747,INSTITUTE FOR JUSTICE,10/17/2012
4283029578,01/01/2012,06/30/2012,3827,MARGARET,M,TINUCCI,0.00,0.00,0.00,0.00,0.00,200.00,3784540101,HOUSING OPPORTUNITIES FOR WOMEN / URBAN INNOVATIONS,08/24/2012
2750766683,01/01/2014,03/31/2014,9341,TOM,,SAFLEY,0.00,0.00,513.54,0.00,0.00,513.54,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/09/2014
2165288341,04/01/2015,06/30/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,10.30,948107624,"GLOBAL BUILDERS, INC.",07/14/2015
1138716460,01/01/2017,03/31/2017,5361,JAY,,BEASLEY,0.00,0.00,1138.36,0.00,0.00,1138.36,1656644392,"EXELON GENERATION COMPANY, LLC",04/18/2017
533566805,07/01/2017,09/30/2017,19121,JOHN,,VALENTI,0.00,0.00,709.09,0.00,0.00,709.09,4189315044,SANOFI US,10/16/2017
4054118097,04/01/2019,06/30/2019,13781,ZACH,A,KOUTSKY,0.00,0.00,220.00,175.00,0.00,470.00,391392974,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,06/27/2019
762765271,01/01/2018,03/31/2018,9082,JOSEPH,E,PILEWSKI,0.00,125.00,0.00,0.00,125.00,125.00,3604580792,CHICAGO TEACHERS UNION,08/10/2018
2838009643,04/01/2016,06/30/2016,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,3747438516,WALGREEN CO.,07/18/2016
2037538814,07/01/2013,09/30/2013,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,348.02,3054141104,SURFACE SOLUTIONS GROUP,10/10/2013
3973571013,10/01/2018,12/31/2018,13781,ZACH,A,KOUTSKY,0.00,0.00,300.00,6000.00,0.00,6300.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,01/15/2019
3408464972,10/01/2017,12/31/2017,15601,WILLIAM,,GLUNZ,0.00,0.00,165.00,0.00,0.00,165.00,2148425495,AMERICAN AIRLINES,01/03/2018
259365306,04/01/2013,06/30/2013,3827,MARGARET,M,TINUCCI,0.00,0.00,0.00,0.00,0.00,100.00,3446971204,"MARK IV REALTY GROUP, INC",07/17/2013
1621944815,10/01/2014,12/31/2014,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,59.50,3506719514,SWEDISH COVENANT HOSPITAL,01/20/2015
4176684666,07/01/2013,09/30/2013,8301,JAMES,L,OAKLEY,0.00,0.00,0.00,0.00,0.00,91.00,3040050462,"POONJA, ALI & FAISAL",10/11/2013
413532249,07/01/2018,09/30/2018,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),10/04/2018
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1197132800,ALEJANDRO RODRIGUEZ & TONETTE NAVARRO,10/20/2017
3704271119,01/01/2015,03/31/2015,4333,CLINT,V,BROWN,0.00,125.00,0.00,0.00,125.00,125.00,1649744828,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,04/07/2015
3195120329,01/01/2013,03/31/2013,4195,TIMOTHY,K.,HINCHMAN,200.00,0.00,0.00,0.00,0.00,200.00,1567518917,KEITH ALLEN,04/02/2013
1310157129,01/01/2019,03/31/2019,21961,ADAM,M,KAUFFMAN,0.00,0.00,50.00,0.00,0.00,100.00,2670503799,"T-MOBILE USA, INC",04/01/2019
2490499607,10/01/2015,12/31/2015,9081,G. A.,,FINCH,0.00,0.00,0.00,0.00,0.00,13.75,607769606,"""I AM"" TEMPLE OF CHICAGO",01/03/2016
736078998,01/01/2013,03/31/2013,7201,NICOLE,S,JEFFERSON,0.00,0.00,383.09,0.00,0.00,383.09,946270665,COLGATE-PALMOLIVE,04/29/2013
4203834960,07/01/2017,09/30/2017,9241,IRA,,SMELKINSON,0.00,0.00,125.52,0.00,0.00,125.52,2044198427,MORGAN STANLEY & CO. LLC,10/16/2017
2900888491,04/01/2016,06/30/2016,13761,MICHAEL,,AXELROD,3250.00,0.00,1000.00,0.00,0.00,4250.00,932792605,PHILIPS LIGHTING NORTH AMERICA CORP,12/09/2016
2123272116,10/01/2013,12/31/2013,3992,VIRGINIA,,PACE,0.00,0.00,0.00,0.00,0.00,200.00,1058482006,ROSENWALD COURT APARTMENTS,01/16/2014
91112074,04/01/2013,06/30/2013,4195,TIMOTHY,K.,HINCHMAN,11737.50,0.00,0.00,0.00,0.00,11820.30,2417311969,MCDONALD'S CORPORATION,07/02/2013
2865154991,07/01/2013,09/30/2013,3876,V. LARA,,DELEONE,0.00,0.00,66.40,0.00,0.00,66.40,2808135769,KEYBANK NATIONAL ASSOCIATION,10/18/2013
1248316128,01/01/2018,03/31/2018,15261,FRANK,C,BOSCO,0.00,0.00,1208.79,0.00,0.00,1208.79,1570551163,THERMO FISHER SCIENTIFIC,04/10/2018
3477389423,10/01/2013,12/31/2013,5107,MARLOW,H.,COLVIN,0.00,0.00,78.53,0.00,0.00,78.53,1797658830,COMED,01/14/2014
2464358075,07/01/2014,09/30/2014,9082,JOSEPH,E,PILEWSKI,5146.00,0.00,0.00,0.00,0.00,5146.00,1539133565,SINAI HEALTH SYSTEM,09/30/2014
135899650,10/01/2015,12/31/2015,4082,THOMAS,E,LIVINGSTON,0.00,1500.00,0.00,0.00,1500.00,1500.00,3994750450,CSX CORPORATION,01/25/2016
3605203305,01/01/2013,03/31/2013,4096,LAWRENCE,F,PUSATERI,0.00,0.00,0.00,0.00,0.00,225.00,1124614742,"NEW MOMS, INC",10/18/2013
589536990,10/01/2013,12/31/2013,4154,DENNIS,A,O'SULLIVAN,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,01/15/2014
4044358722,10/01/2018,12/31/2018,9601,ROGER,H,BICKEL,0.00,0.00,12.00,0.00,0.00,12.00,1335955274,"PAYPAL, INC.",04/03/2019
3424771907,07/01/2015,09/30/2015,4825,JEFFREY,,SCRUGGS,0.00,0.00,645.70,0.00,0.00,645.70,1588753313,"GOLDMAN, SACHS & CO",10/16/2015
713081997,04/01/2015,06/30/2015,8043,WILLIAM,,DALEY,0.00,0.00,183.60,0.00,0.00,183.60,348264974,MORGAN STANLEY  & CO. LLC,07/09/2015
190287984,01/01/2015,03/31/2015,8961,GLEN,,GRIMM,0.00,0.00,76.00,5.95,0.00,81.95,170555894,EXELON GENERATION - CONSTELLATION ENERGY,04/17/2015
1928460236,04/01/2013,06/30/2013,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,369.58,2675185322,BJB PARTNERS,09/18/2013
201329557,07/01/2019,09/30/2019,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,4227.65,1044516389,CHICAGO PUBLIC SCHOOLS,10/10/2019
3735213461,10/01/2013,12/31/2013,3836,JOHN,A,DOERRER,0.00,140.00,0.00,0.00,140.00,140.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,01/09/2014
2854562104,04/01/2013,06/30/2013,7881,GLENN,,DAVIDSON,0.00,0.00,250.00,0.00,0.00,250.00,2928425391,CITY OF CHICAGO,07/18/2013
29308234,07/01/2013,09/30/2013,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,5.65,1301679266,FREGA FAMILY LTD. PARTNERSHIP,10/10/2013
888278111,10/01/2016,12/31/2016,4250,WILLIAM,G,HOFHERR,0.00,61.00,0.00,0.00,61.00,61.00,2862401533,GEORGE K. BAUM & CO.,01/04/2017
2886318538,10/01/2013,12/31/2013,8682,MORRIS,L.,REID,0.00,0.00,62.33,0.00,0.00,62.33,1401592122,CHEMFREE,01/07/2014
275230224,01/01/2012,06/30/2012,4269,PEDRO,,CERVANTES,225.00,0.00,37.00,0.00,0.00,262.00,1620354011,UNITED NEIGHBORHOOD ORGANIZATION,08/27/2012
4064199862,01/01/2012,06/30/2012,3946,LISA,,DUARTE,0.00,154.00,0.00,0.00,154.00,154.00,2279996688,JUAN MORE & GUSTAVO MORA D%2FB%2FA DELICIAS ICE CREAM,12/04/2012
1122216520,01/01/2012,06/30/2012,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,7100.00,3912743266,"CHEMICAL COMPOSITIONS C/O SUGAR, FELSENTHAL, GRAIS & HAMMER, LLP",09/05/2012
3414322906,01/01/2018,03/31/2018,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/12/2018
196671874,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,75.00,4153979605,"TARIS REAL ESTATE, LLC",12/10/2015
1200938586,01/01/2012,06/30/2012,5861,THOMAS,S,MOORE,0.00,25.00,0.00,0.00,25.00,25.00,2899493697,"STRILKY, RICK",01/11/2013
1139665933,10/01/2018,12/31/2018,16002,RICHARD,,VELAZQUEZ,0.00,0.00,0.00,0.00,0.00,75.00,1986411410,"BRACKENBOX, INC.",01/11/2019
1583015824,04/01/2019,06/30/2019,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,6017.91,1925174045,"FLEET PORTFOLIO VENTURE, LLC",07/29/2019
4120289294,01/01/2019,03/31/2019,11701,MICHAEL,,SYNOWIECKI,0.00,96.20,0.00,0.00,96.20,96.20,1651646623,"BRACKENBOX, INC",12/12/2019
1889078303,10/01/2012,12/31/2012,4130,FRANK,,HARRISON,0.00,0.00,279.50,0.00,0.00,279.50,4117277579,"XEROX BUSINESS SERVICES, LLC",01/22/2013
1329111354,07/01/2017,09/30/2017,12261,BRIAN,,WYNNE,0.00,0.00,566.30,0.00,0.00,566.30,348264974,MORGAN STANLEY  & CO. LLC,10/17/2017
2106775993,07/01/2017,09/30/2017,14641,AMY,,DEGNAN,0.00,75.00,0.00,0.00,75.00,75.00,1449970736,"GENERATION 4 PARTNERS, LLC",10/11/2017
1733682508,10/01/2019,12/31/2019,8961,GLEN,,GRIMM,0.00,0.00,0.00,0.00,0.00,22.51,1656644392,"EXELON GENERATION COMPANY, LLC",01/16/2020
649705173,07/01/2019,09/30/2019,14301,MICHAEL,T,DEBONVILLE,0.00,0.00,1148.23,0.00,0.00,1148.23,3251800802,"CAR2GO N.A., LLC",01/13/2020
2028980869,10/01/2013,12/31/2013,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,50.00,1626500045,BLACK ENSEMBLE THEATER,01/21/2014
2303955390,04/01/2015,06/30/2015,12102,ED,,CROOKS,0.00,0.00,175.83,0.00,0.00,175.83,320081051,KPMG CORPORATE FINANCE LLC,07/10/2015
1583015824,04/01/2019,06/30/2019,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,6017.91,1696101662,"ALLOY PROPERTY COMPANY, LLC",07/29/2019
3676240289,10/01/2017,12/31/2017,8961,GLEN,,GRIMM,0.00,0.00,67.28,0.00,0.00,86.93,1656644392,"EXELON GENERATION COMPANY, LLC",01/18/2018
3605203305,01/01/2013,03/31/2013,3793,JOHN,,THEISEN,0.00,0.00,0.00,0.00,0.00,225.00,1124614742,"NEW MOMS, INC",04/18/2013
1349913239,10/01/2019,12/31/2019,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/15/2020
2757117017,01/01/2018,03/31/2018,3752,MITCHELL,A,CARREL,0.00,0.00,20.00,0.00,0.00,35.00,3174131092,CAREERBUILDER LLC,12/04/2018
3055970253,10/01/2014,12/31/2014,9082,JOSEPH,E,PILEWSKI,0.00,0.00,36.51,0.00,0.00,36.51,1349127361,LORETTO HOSPITAL,12/26/2014
116840026,04/01/2019,06/30/2019,17541,JEANNETTE,,RODRIGUEZ,0.00,0.00,833.52,0.00,0.00,833.52,2315485439,"NIKE, INC",07/21/2019
2047530913,04/01/2018,06/30/2018,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,2487813668,WELLS FARGO & COMPANY,01/10/2019
941556477,10/01/2018,12/31/2018,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,635215541,WALGREEN CO.,01/16/2019
3479465486,01/01/2019,03/31/2019,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,4244390342,WALGREEN CO.,04/17/2019
3811264478,04/01/2017,06/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,4276812571,JOHN DOWNES C/O JOHN DOWNES CONSTRUCTION INC.,07/20/2017
1139665933,10/01/2018,12/31/2018,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,1537371615,CROWN CASTLE NG CENTRAL LLC,01/11/2019
775317143,07/01/2019,09/30/2019,14563,JAMES,M.,WILMOTT,0.00,0.00,407.40,0.00,0.00,407.40,3966393983,MORGAN STANLEY INFRASTRUCTURE INC.,10/16/2019
3958632095,10/01/2013,12/31/2013,7401,KERISSA,,MARKIEWICZ,0.00,0.00,0.00,0.00,0.00,35.00,1541536695,THE CHILDRENS PLACE ASSOCIATION,01/16/2014
1952192097,01/01/2014,03/31/2014,3836,JOHN,A,DOERRER,0.00,64.00,0.00,0.00,64.00,64.00,1703096772,MCDONALD'S CORPORATION,07/03/2014
2710467083,01/01/2013,03/31/2013,4120,LESLEY,D,MAGNABOSCO,0.00,0.00,0.00,0.00,0.00,75.00,1301679266,FREGA FAMILY LTD. PARTNERSHIP,07/03/2013
2360198441,01/01/2012,06/30/2012,4035,RICHARD,E,KOLMAN,0.00,0.00,61.74,0.00,0.00,61.74,2810535695,"US BANCORP INVESTMENTS, INC",09/27/2012
3889001856,04/01/2018,06/30/2018,21342,ROBERT,,SWEENEY,0.00,417.88,0.00,0.00,417.88,417.88,2786561191,"CITIGROUP WASHINGTON, INC.",07/18/2018
243377775,01/01/2016,03/31/2016,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,3747438516,WALGREEN CO.,04/13/2016
1789597686,07/01/2013,09/30/2013,4096,LAWRENCE,F,PUSATERI,0.00,0.00,0.00,0.00,0.00,100.00,3446971204,"MARK IV REALTY GROUP, INC",10/18/2013
372127695,10/01/2018,12/31/2018,19902,JORGE,M.,GALINDEZ,0.00,0.00,20.00,0.00,0.00,20.00,2273858218,XEROX CORPORATION,01/21/2019
1316805606,07/01/2013,09/30/2013,3835,MARK,,HUDDLE,0.00,75.00,19.00,0.00,75.00,132.26,2977492671,"JO-ANN STORES, INC.",10/02/2013
1554804971,01/01/2012,06/30/2012,3986,RICHARD,,WENDY,0.00,0.00,0.00,0.00,0.00,50.00,1923951483,"CONGREGATION OF THE PASSION, IMMACULATE CONCEPTION COMMUNITY",08/24/2012
742457330,07/01/2019,09/30/2019,3825,MIGUEL,A,SANTIAGO,0.00,0.00,0.00,0.00,0.00,1000.00,2767247958,ALTRIA CLIENT SERVICES LLC,01/31/2020
1869629760,01/01/2012,06/30/2012,4338,AMY,C,KURSON,0.00,0.00,200.00,0.00,0.00,200.00,976563962,J.B. HUNT,08/28/2012
2924250860,07/01/2019,09/30/2019,16021,ZACK,,KARTAK,0.00,0.00,115.01,0.00,0.00,115.01,798305379,TARGET CORPORATION,10/14/2019
3958632095,10/01/2013,12/31/2013,4096,LAWRENCE,F,PUSATERI,0.00,0.00,0.00,0.00,0.00,35.00,764683378,TURNSTONE DEVELOPMENT CORPORATION,01/15/2014
3319587463,01/01/2013,03/31/2013,3827,MARGARET,M,TINUCCI,0.00,0.00,0.00,0.00,0.00,100.00,3446971204,"MARK IV REALTY GROUP, INC",04/19/2013
2165863546,04/01/2014,06/30/2014,9082,JOSEPH,E,PILEWSKI,0.00,0.00,77.45,0.00,0.00,77.45,1748784004,CHICAGO TEACHERS UNION,07/11/2014
2136244134,10/01/2018,12/31/2018,3992,VIRGINIA,,PACE,0.00,0.00,0.00,0.00,0.00,250.00,760272286,HUNT DEVELOPMENT GROUP LLC,01/10/2019
1178930185,04/01/2017,06/30/2017,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,150.00,0.00,150.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,06/30/2017
