GIFT_ID,PERIOD_START,PERIOD_END,GIFT,RECIPIENT_FIRST_NAME,RECIPIENT_LAST_NAME,RECIPIENT_TITLE,VALUE,DEPARTMENT,LOBBYIST_ID,LOBBYIST_FIRSTNAME,LOBBYIST_LASTNAME,CREATED_DATE
1126491311,10/01/2014,12/31/2014,FRUIT BOX,WALTER,BURNETT,ALDERMAN,19.96,CITY COUNCIL / ALDERMEN,3992,VIRGINIA,PACE,01/12/2015
2385086582,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,REY,COLON,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3744337689,01/01/2015,03/31/2015,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,04/07/2015
2033889559,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,GABE,KLEIN,COMMISSIONER,35.00,TRANSPORTATION,4201,MICHAEL,MINI,08/29/2012
1913810273,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,ROBERTO,MALDONADO,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
2000332023,07/01/2017,09/30/2017,HOST GIFT,STEVE,KOCH,DEPUTY MAYOR,17.50,MAYORS OFFICE,15601,WILLIAM,GLUNZ,10/10/2017
3577263950,10/01/2018,12/31/2018,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,12/31/2018
958226004,10/01/2012,12/31/2012,WRIST WATCH,RAY,SUAREZ,ALDERMAN,10.00,CITY COUNCIL / ALDERMEN,3847,GRAHAM,GRADY,01/07/2013
415301328,01/01/2013,03/31/2013,NONE,NONE,NONE,NONE,0.00,ADMINISTRATIVE HEARINGS,4001,BERNARD,PARISOT,04/22/2013
3222230706,07/01/2014,09/30/2014,0,EDWARD,EBERTSCH,FLEET MANAGER,0.00,FIRE DEPARTMENT,4063,JODY,JOY,10/20/2014
2139403297,01/01/2012,06/30/2012,WATER BOTTLE AT CONFERENCE,LOIS,SCOTT,CFO,4.00,FINANCE,4110,WILLIAM,THOMPSON,09/27/2012
1351447672,10/01/2013,12/31/2013,NONE,NONE,NONE,NONE,0.00,FINANCE,3786,EURIAH,BENNETT,01/24/2014
1879512561,10/01/2018,12/31/2018,LUNCH,ASHLI,NELSON,SCHEDULING,16.64,MAYORS OFFICE,15601,WILLIAM,GLUNZ,01/14/2019
1565729400,10/01/2013,12/31/2013,LUNCH,CARRIE,AUSTIN,ALDERMAN,45.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,01/20/2014
3174349029,07/01/2016,09/30/2016,BREAKFAST DURING DNC,LESLIE,HAIRSTON,ALDERMAN,17.39,CITY COUNCIL / ALDERMEN,4062,SAM,BALARK,10/19/2016
3624399188,04/01/2014,06/30/2014,MUG,ROSEMARIE,ANDOLINO,DEPARTMENT OF AVIATION COMMISSIONER,25.00,AVIATION,9463,CLAIRE,TINLEY,07/21/2014
776026105,04/01/2019,06/30/2019,FOOD & BEVERAGE,DAVID,REIFMAN,COMMISSIONER,49.53,PLANNING AND DEVELOPMENT,22022,AMY,WAGGONER,07/15/2019
989274714,07/01/2013,09/30/2013,0,GERALD,HOLLOWELL,DIRECTOR,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,8622,MICHELE,NELSON,09/30/2013
3199806606,07/01/2015,09/30/2015,LUNCH,MICHAEL,ZALEWKSI,ALDERMAN,42.28,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,10/14/2015
2411270371,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,GARY,MCCARTHY,COMMISSIONER,35.00,POLICE DEPARTMENT,4201,MICHAEL,MINI,08/29/2012
1369814052,07/01/2016,09/30/2016,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,10/04/2016
1236111510,10/01/2017,12/31/2017,N/A,N/A,N/A,N/A,0.00,CITY COUNCIL / ALDERMEN,20403,RAFAEL,CHAPUR DUARTE,01/05/2018
239775896,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,EMANUEL,RAHM,MAYOR,43.00,MAYORS OFFICE,4200,GERALD,ROPER,07/09/2013
345077378,01/01/2018,03/31/2018,0,DAN,CASEY,DEPUTY DIRECTOR PSIT,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,04/02/2018
3886848926,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,MARY,O'CONNOR,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3494966066,07/01/2016,09/30/2016,NONE,NONE,NONE,NONE,0.00,TRANSPORTATION,15201,PAUL,LEDDY,10/31/2016
328396619,07/01/2012,09/30/2012,ATTENDEE AT LOOP CAPITAL MARKETS 15TH ANNIVERSARY OPEN HOUSE,FELICIA,DAVIS,MS.,40.00,MAYORS OFFICE,3842,JAMES,REYNOLDS,10/12/2012
541689503,01/01/2016,03/31/2016,0,ANTHONY,GUEST,POLITICAL COODINATOR,0.00,CITY COUNCIL / ALDERMEN,3750,ANTHONY,GUEST,04/25/2016
1047113146,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,LATASHA,THOMAS,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
869173398,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,JOHN,ARENA,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
1000701939,07/01/2014,09/30/2014,LUNCH,LATASHA,THOMAS,ALDERMAN,14.38,CITY COUNCIL / ALDERMEN,3938,JOHN,GUST,10/16/2014
2962659818,10/01/2013,12/31/2013,COOKIES,MARY,BONOME,DEP. COMMISSIONER,35.00,HOUSING AND ECONOMIC DEVELOPMENT,4177,STEPHEN,FRIEDMAN,02/04/2014
3979795318,10/01/2019,12/31/2019,N/A,KAREEM,MUSAWWIR,MANAGER,0.00,PLANNING AND DEVELOPMENT,4125,KAREEM,MUSAWWIR,02/16/2020
1314025064,10/01/2012,12/31/2012,NONE,GIFTS,NO,GIVEN,0.00,BOARD OF EDUCATION,3988,STEVEN,GINSBERG,01/21/2013
3076660070,07/01/2016,09/30/2016,0,GLEN,LYMAN,CHIEF,0.00,FIRE DEPARTMENT,14662,JAMES,RICHARDSON,07/22/2016
3929093473,10/01/2013,12/31/2013,BASEBALL CAP,RAHM,EMANUEL,MAYOR,7.95,MAYORS OFFICE,4152,PATRICIA,HOLDEN,01/18/2014
626391479,10/01/2017,12/31/2017,NO,MICHELLE,SMITH,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,17981,MATTHEW,FIASCONE,01/03/2018
2082324225,10/01/2014,12/31/2014,FRUIT BOX,JESSICA,DUARTE,PBV,19.96,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2015
4201199436,04/01/2018,06/30/2018,N/A,N/A,N/A,N/A,0.00,HOUSING AND ECONOMIC DEVELOPMENT,4108,GREGORY,HUMMEL,07/09/2018
1709727849,10/01/2019,12/31/2019,LUNCH,MAYEKAR,SAMIR,DEPUTY MAYOR,50.00,MAYORS OFFICE,12501,MARK,DENZLER,01/03/2020
2335214429,07/01/2015,09/30/2015,LUNCH,HOWARD,BROOKINS,21ST WARD,129.58,CITY COUNCIL / ALDERMEN,3895,JAMES,SULLIVAN,10/23/2015
1144490365,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,AMEYA,PAWAR,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3200099376,07/01/2015,09/30/2015,LUNCG,LESLIE,HAIRSTON,5TH WARD,129.58,CITY COUNCIL / ALDERMEN,3895,JAMES,SULLIVAN,10/23/2015
1280294317,04/01/2018,06/30/2018,0,DAN,CASEY,MR,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,07/03/2018
1903173981,01/01/2012,06/30/2012,LUNCH,ELIZABETH,HORTON-NEWKIRK,EMPLOYEE,12.00,FIRE DEPARTMENT,4296,AMY,GARMAN,09/27/2012
725902502,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,ARIEL,REBOYRAS,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
1000104615,10/01/2014,12/31/2014,FRUIT BOX,JOLENE,SAUL,DIRECTOR PRA PROGRAM,19.96,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2015
1049014278,04/01/2018,06/30/2018,LALO'S,GRIGAS,DAN,CDOT/DEO,44.70,TRANSPORTATION,19186,ROBERT,WILSON,07/18/2018
1245322326,10/01/2012,12/31/2012,LUNCH,NICHOLAS,SPOSATO,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,3944,STACY,DAVIS GATES,01/16/2013
570700917,01/01/2014,03/31/2014,0.00,EDWARD,EBERTSCH,FLEET MANAGEMENT,0.00,FIRE DEPARTMENT,4063,JODY,JOY,03/31/2014
723172384,07/01/2014,09/30/2014,BASEBALL HAT,RAHM,EMANUEL,MAYOR,25.00,MAYORS OFFICE,4152,PATRICIA,HOLDEN,10/14/2014
2830557960,10/01/2012,12/31/2012,HOLIDAY PLANT,TREASURER,OFFICE,NONE,116.03,CITY TREASURER,3847,GRAHAM,GRADY,01/10/2013
3071363571,10/01/2014,12/31/2014,FRUIT BOX,DON,OSHITA,DEVELOPMENT MANAGER,19.96,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2015
964914895,04/01/2014,06/30/2014,NONE,NONE,NONE,NONE,0.00,BOARD OF EDUCATION,3988,STEVEN,GINSBERG,07/22/2014
1693872074,04/01/2016,06/30/2016,LUNCH,MICHELLE,HARRIS,ALDERMAN,19.00,CITY COUNCIL / ALDERMEN,12321,JENELLE,ALEXANDER,07/20/2016
1591112553,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,MARK,ANGELSON,DPUTY MAYOR,35.00,MAYORS OFFICE,4201,MICHAEL,MINI,08/29/2012
116844802,10/01/2012,12/31/2012,LUNCH,SCOTT,WAGUESPACK,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,3944,STACY,DAVIS GATES,01/16/2013
1790113040,10/01/2012,12/31/2012,GIFT BASKET,CLAIRE,LEARY,MS.,46.45,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/14/2013
1833176648,10/01/2013,12/31/2013,FOOD BASKET,WALTER,BURNETT,ALDERMAN,27.00,CITY COUNCIL / ALDERMEN,4096,LAWRENCE,PUSATERI,01/15/2014
3986616411,10/01/2012,12/31/2012,BANK OF AMERICA MARATHON BASEBALL CAP,RAHM,EMANUEL,MAYOR,12.95,MAYORS OFFICE,4152,PATRICIA,HOLDEN,01/17/2013
405799158,04/01/2016,06/30/2016,MEAL,MIRIAM,MARTINEZ,CHIEF INVESTMENT OFFICE,46.57,CITY TREASURER,12581,MARC,DIETRICH,07/13/2016
3470445154,01/01/2012,06/30/2012,LUNCH,HUGH,RUSSELL,DR.,12.00,FIRE DEPARTMENT,4296,AMY,GARMAN,09/27/2012
1665401473,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,HAIRSTON,LESLIE,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
343266172,10/01/2015,12/31/2015,CANDY,CARL,ERICKSON,ADMIN,10.00,CITY COUNCIL / ALDERMEN,4272,CONSTANCE,ZAIO,01/18/2016
595441284,10/01/2018,12/31/2018,BOOK,ED,BURKE,ALDERMAN,20.00,CITY COUNCIL / ALDERMEN,4064,WILLIAM,FILAN,01/09/2019
1775564718,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,FIORETTI,BOB,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1559782134,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,SUAREZ,RAY,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
3409105850,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,O'CONNOR,MARY,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
751730253,01/01/2017,03/31/2017,FOOD/BEVERAGE,WILLIE,COCHRAN,ALDERMAN,42.45,CITY COUNCIL / ALDERMEN,6181,YAFAWN,SMITH,04/20/2017
2472272692,01/01/2014,03/31/2014,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,04/18/2014
1883523236,10/01/2013,12/31/2013,FOOD BASKET,GEORGE,CRONVICH,MR.,27.00,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2014
734468001,10/01/2012,12/31/2012,GIFT,WALTER,BURNETT,ALDERMAN,30.00,CITY COUNCIL / ALDERMEN,3824,DANIEL,SHOMON,01/18/2013
3102319432,10/01/2014,12/31/2014,FRUIT BOX,CHIP,HASTINGS,ASSISTANT COMISSIONER,19.96,PLANNING AND DEVELOPMENT,3992,VIRGINIA,PACE,01/12/2015
4165462579,10/01/2012,12/31/2012,BOOK,ED,BURKE,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,4064,WILLIAM,FILAN,02/13/2013
4116315722,04/01/2013,06/30/2013,DINNER,JOANN,THOMPSON,ALDERMAN,41.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,07/17/2013
950625946,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,O'SHEA,MATT,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1603732327,10/01/2014,12/31/2014,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,01/06/2015
62582847,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,CHANDLER,MICHAEL,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1991782870,10/01/2012,12/31/2012,LUNCH,TIMOTHY,CULLERTON,ALDERMAN,17.79,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN,01/17/2013
193877668,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,MELL,RICHARD,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2877936479,10/01/2012,12/31/2012,0,KATE,GEBO,VP CORPORATE REAL ESTATE,0.00,HOUSING AND ECONOMIC DEVELOPMENT,4335,KATE,GEBO,01/21/2013
1876292071,10/01/2018,12/31/2018,NA,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,01/22/2019
1133622809,01/01/2015,03/31/2015,FOOD/BEVERAGE,WILL,BURNS,ALDERMAN,18.00,CITY COUNCIL / ALDERMEN,3739,COURTNEY,NOTTAGE,10/09/2015
4249605276,04/01/2019,06/30/2019,0,RODRICK,SAWYER,ALDERMAN,250.00,CITY COUNCIL / ALDERMEN,17062,PAMELA,LOUIK,07/17/2019
4097567812,01/01/2013,03/31/2013,0,STEVEN,GINSBERG,ATTORNEY,0.00,CHICAGO TRANSIT AUTHORITY (CTA),3988,STEVEN,GINSBERG,01/22/2014
3121773177,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,ARENA,JOHN,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
3854080060,07/01/2018,09/30/2018,0,MARIA,GUERRA,LCGA,0.00,MAYORS OFFICE,9383,ROB,KARR,10/09/2018
3764226572,10/01/2012,12/31/2012,GIFT BASKET,LAWRENCE,GRISHAM,MR,46.45,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/14/2013
3801523315,04/01/2013,06/30/2013,BUSINESS LUNCH,MICHAEL,NEGRON,POLICY STAFF,31.33,MAYORS OFFICE,4201,MICHAEL,MINI,07/09/2013
571842999,10/01/2013,12/31/2013,FOOD BASKET,ANNA,BOOTH,MS,27.00,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2014
3230063919,01/01/2012,06/30/2012,LUNCH,AMER,AHMAD,COMPTROLLER,10.00,FINANCE,3829,THOMAS,COVERICK,10/15/2012
2398406222,07/01/2019,09/30/2019,N/A,ADRIAN,SEGURA,SENIOR MANAGER OF CITY AFFAIRS,0.00,CITY COUNCIL / ALDERMEN,20363,ADRIAN,SEGURA,10/30/2019
4123327566,07/01/2014,09/30/2014,BOOK & NOTEBOOK AT YOUTH AMBASSADOR LUNCHEON 7/9/14,CARRIE,AUSTIN,ALD,35.00,CITY COUNCIL / ALDERMEN,3878,MICHAEL,GUERRA,10/15/2014
848168759,04/01/2018,06/30/2018,CONDUENT BRANDED PEN,JOHN PAUL,JAEL,PROGRAM DIRECTOR,10.00,FINANCE,12901,HOLLY,COOPER,07/12/2018
2858831517,01/01/2017,03/31/2017,0,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,04/03/2017
4082189963,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,DEBRA,SILVERSTEIN,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
2248160092,04/01/2018,06/30/2018,NONE,MELIA,CARTER,GOVERNMENT AFFAIRS,0.00,CITY COUNCIL / ALDERMEN,20603,MELIA,CARTER,06/29/2018
3114484589,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,OSTERMAN,HARRY,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
4049411456,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,ERVIN,JASON,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
3794893876,10/01/2013,12/31/2013,0,GERALD,HOLLOWELL,DEPUTY DIRECTOR OF COMM,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,8622,MICHELE,NELSON,12/16/2013
4267982645,07/01/2018,09/30/2018,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,10/10/2018
1670448685,10/01/2014,12/31/2014,FRUIT BOX,ELLEN,SAHLI,DIRECTOR,19.96,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2015
3145493730,04/01/2017,06/30/2017,N/A,RAHM,EMANUEL,MAYOR,0.00,MAYORS OFFICE,18621,LYNN,COX,07/06/2017
3346980337,10/01/2012,12/31/2012,NONE,PABLO,BREZMAN,NONE,0.00,TRANSPORTATION,3908,PABLO,BREZMAN,01/17/2013
2862293979,10/01/2013,12/31/2013,NA,NA,NA,NA,0.00,CITY COUNCIL / ALDERMEN,4284,JAMES,GILLIAM,01/09/2014
230853311,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,EDWARD,BURKE,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
39620958,01/01/2015,03/31/2015,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,04/02/2015
580067694,01/01/2014,03/31/2014,0,STEPHEN,HALVORSEN,VICE PRESIDENT,0.00,FINANCE,4192,STEPHEN,HALVORSEN,03/31/2014
3691998708,07/01/2013,09/30/2013,FOOD,BALCER,JAMES,ALDERMAN,20.28,CITY COUNCIL / ALDERMEN,4339,AMY,BRENNAN,10/21/2013
3997324971,10/01/2012,12/31/2012,MEAL,TIM,CULLERTON,ALDERMAN,15.00,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,01/30/2013
2498944520,07/01/2015,09/30/2015,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,10/13/2015
1659690739,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,REBOYRAS,ARIEL,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1277059363,01/01/2018,03/31/2018,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,04/06/2018
1366646025,04/01/2014,06/30/2014,NA,JAMES,GILLIAM,RELATIONSHIP MANAGER,0.00,CITY COUNCIL / ALDERMEN,4284,JAMES,GILLIAM,07/11/2014
3093361258,10/01/2018,12/31/2018,N/A,ALDERMAN,OSTERMAN,MR,0.00,BUILDINGS,17862,MARK,HEFFRON,01/21/2019
4201199436,04/01/2018,06/30/2018,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,07/03/2018
1024302536,04/01/2016,06/30/2016,0,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,07/11/2016
379452707,10/01/2016,12/31/2016,MEAL,RODERICK,SAWYER,ALDERMAN,13.64,CITY COUNCIL / ALDERMEN,15501,DAVID,GROSS,01/09/2017
2415213240,10/01/2018,12/31/2018,0,DEBRA,SILVERSTEIN,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,9383,ROB,KARR,12/20/2018
1121667715,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,POPE,JOHN,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
506937653,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,ZALEWSKI,MICHAEL,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
3188333440,04/01/2016,06/30/2016,NONE,BRITTANY,PETERSON,MRS,0.00,BUDGET AND MANAGEMENT,13261,BRITTANY,PETERSON,07/14/2016
645828484,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,WAGUESPACK,SCOTT,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
978885370,01/01/2012,06/30/2012,BREAKFAST,BRENDAN,REILLY,ALDERMAN,24.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,09/27/2012
540678514,01/01/2012,06/30/2012,BREAKFAST,TIMOTHY,CULLERTON,ALDERMAN,24.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,09/27/2012
4077935140,01/01/2019,03/31/2019,MEAL,MICHELLE,HARRIS,ALDERMAN,20.99,CITY COUNCIL / ALDERMEN,15501,DAVID,GROSS,04/18/2019
715946084,07/01/2012,09/30/2012,0,STEVEN,GINSBERG,MEMBER,0.00,PARK DISTRICT,3988,STEVEN,GINSBERG,10/10/2012
3008178361,10/01/2014,12/31/2014,CHRISTMAS STRAWBERRIES,ANIKIA,TILLERY,COMPUTER OPERATOR,39.98,TRANSPORTATION,7423,JUSTIN,ALBERT,12/22/2014
1172238092,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,LESLIE,HAIRSTON,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
162674149,04/01/2015,06/30/2015,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,07/07/2015
1661152731,01/01/2018,03/31/2018,FOOD/BEVERAGE,SOPHIA,KING,ALDERMAN,44.42,CITY COUNCIL / ALDERMEN,6181,YAFAWN,SMITH,04/20/2018
2756923355,01/01/2014,03/31/2014,MEAL,STEVE,KOCH,DEPUTY MAYOR,20.00,MAYORS OFFICE,4339,AMY,BRENNAN,04/16/2014
4051699445,10/01/2019,12/31/2019,NA,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,01/07/2020
985533258,01/01/2015,03/31/2015,BREAKFAST,REGNAR,SUAREZ,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
1089596282,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MICHAEL,RODRIGUEZ,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2663488919,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,GREGORY,MITCHELL,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
2098655389,01/01/2020,03/31/2020,NA,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,05/19/2020
708393409,01/01/2020,03/31/2020,0,NONE,NONE,NO ONE,0.00,ZONING COMMITTEE,4125,KAREEM,MUSAWWIR,05/14/2020
3132064331,04/01/2020,06/30/2020,N/A,N/A,N/A,N/A,0.00,WATER MANAGEMENT,24501,TONY,DEITCH,07/10/2020
873116852,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,SUSAN,SADLOWSKI GARZA,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
4209507815,04/01/2020,06/30/2020,NONE,N/A,NONE,N/A,0.00,MAYORS OFFICE,24825,BOB,ENKEMA,07/07/2020
3759667853,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,NICHOLAS,SPOSATO,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,23523,CURTIS,HARRIS,09/30/2020
1578116095,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,BRIAN,HOPKINS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
4046982324,07/01/2020,09/30/2020,N/A,LEWIS W,"POWELL, III",ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,10/14/2020
997031270,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,ANDRE,VASQUEZ,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3804024280,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,STEPHANIE,COLEMAN,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3079014070,04/01/2020,06/30/2020,NO,BRYON,SIGCHO-LOPEZ,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,24700,PAUL,LUU,07/16/2020
4003565139,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,MICHAEL,SCOTT,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
204877122,07/01/2020,09/30/2020,N/A,N/A,N/A,N/A,0.00,FINANCE,15683,KEVIN,SCHUYLER,09/30/2020
3187082246,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,ROBERTO,MALDONADO,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
3902625051,01/01/2020,03/31/2020,VIP TICKET CHICAGO AUTO SHOW,ARIEL,REBOYRAS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,18401,DAVID,SLOAN,04/20/2020
