Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2020,4126,21049,47748,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,STERLING BAY COMPANIES
2020,24836,25142,47749,,BRAD,,TIETZ,,CHICAGOLAND CHAMBER OF COMMERCE,CHICAGOLAND CHAMBER OF COMMERCE
2020,24838,25143,47296,,BOOKER,,VANCE,,BOOKER VANCE,ELEVATE ENERGY
2020,24837,24847,47296,,MEGAN,,BORNEMAN,,ELEVATE ENERGY,ELEVATE ENERGY
2020,24840,24621,47750,,GARR,,PUNNETT,,"RHEAPLY, INC.","RHEAPLY, INC"
2020,3740,23542,34341,MR.,MICHAEL,J,KASPER,,"KASPER & NOTTAGE, P.C.",CHICAGOLAND APARTMENT ASSOCIATION
2020,24839,24847,47296,,MARGARET,,GARASCIA,,ELEVATE ENERGY,ELEVATE ENERGY
2020,21841,25047,47751,,WILL,,COUSINEAU,,CORNERSTONE GOVERNMENT AFFAIRS,WESTAT
2020,4624,5042,47751,MS.,WILLIAM,F,SMITH,,CORNERSTONE GOVERNMENT AFFAIRS,WESTAT
2020,4020,6944,47752,MR.,JAY,D,DOHERTY,,JAY D. DOHERTY & ASSOCIATES,"AECOM USA, INC."
2020,23861,24401,47754,,MATTHEW,,GLAVIN,,COZEN O'CONNOR PUBLIC STRATEGIES,POSTMATES
2020,24844,25145,47759,MR.,WILLIAM,,MORRISON,,POSTMATES INC.,POSTMATES INC.
2020,4074,13969,47753,MR.,TERRY,W,TEELE,,"URBAN STRATEGIES, INC.",GOOGLE
2020,3845,24991,47757,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"PERCEPTION GARDEN CHICAGO, INC."
2020,24842,25144,47755,,DARREN,,COLLIER,,COZEN O�CONNOR,POSTMATES
2020,3845,24991,47758,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"BLUE STAR PROPERTIES, INC."
2020,3845,24991,47756,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"KGILES LLC, INC."
2020,4157,16041,47762,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,"208 S. LASALLE HOLDINGS, LLC"
2020,3799,21009,36141,,NATHAN,,LOPP,,"UNITED AIRLINES, INC.","UNITED AIRLINES, INC."
2020,4157,16041,47761,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,PLOTE CONSTRUCTION
2020,4157,16041,28822,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,"THE PRIME GROUP, INC."
2020,19381,12085,47760,,JON,,LEACH,,"CHICO & NUNES, P.C.","VIEW, INC."
2020,24845,25068,47622,,DANIELLA,,PEREIRA,,OPENLANDS,OPENLANDS
2020,3833,21040,47392,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),GRIT CHICAGO LLC
2020,9743,13967,47782,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2020,4169,21040,47392,MS.,MARIAH,F.,DIGRINO,,DLA PIPER LLP (US),GRIT CHICAGO LLC
2020,11493,13967,47782,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2020,4072,13967,47782,MR.,JOHN,L,BOROVICKA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2020,3751,23665,47193,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",THE JOHN BUCK COMPANY
2020,3751,23665,38343,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC","OZINGA READY MIX CONCRETE, INC"
2020,3751,23665,34982,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC","THE COMMUNITY BUILDERS, INC."
2020,3911,23665,42799,MS.,CAROL,D,STUBBLEFIELD,,"NEAL & LEROY, LLC",OMEGA YEAST LABS
2020,24925,25274,48028,,TAMI,,BOAL,,THALES CONSULTING INC,THALES CONSULTING INC
2020,3911,23665,38343,MS.,CAROL,D,STUBBLEFIELD,,"NEAL & LEROY, LLC","OZINGA READY MIX CONCRETE, INC"
2020,21521,25242,48219,,JONAH,,SIEGELLAK,,MILLENNIUM ADVISORS,GRANICUS
2020,20567,25148,47521,,LINDSAY,,ANDERSON,,TURING STRATEGIES LLC,CHICAGO COMMUNITY TRUST
2020,20567,25148,38401,,LINDSAY,,ANDERSON,,TURING STRATEGIES LLC,"SPOTHERO, INC."
2020,20567,25148,46680,,LINDSAY,,ANDERSON,,TURING STRATEGIES LLC,ALIGHT SOLUTIONS LLC
2020,24308,20761,41501,MR.,KASIM,,DOGRUYOL,,CONDUENT INCORPORATED,CONDUENT INCORPORATED
2020,20567,25148,42701,,LINDSAY,,ANDERSON,,TURING STRATEGIES LLC,"BIRD RIDES, INC."
2020,6561,11521,27624,MR.,RICHARD,,TOTH,,"DALEY AND GEORGES, LTD.","GARFIELD'S BEVERAGE C1, LLC"
2020,12721,17803,47786,,JORDAN,,MATYAS,,1818 ADVOCACY GROUP,GOLD COAST GALLERIA CONDO ASSOCIATION
2020,4269,24542,48220,MR.,PEDRO,,CERVANTES,,"TRISTAN & CERVANTES, LLC",DLCIM 7419-35 S. COLFAX LLC
2020,20567,25148,47196,,LINDSAY,,ANDERSON,,TURING STRATEGIES LLC,WINDY CITY CANNABIS
2020,24848,25147,47592,MS.,REBECCA,,SCHEJBAL,,MUSEUMS IN THE PARK,MUSEUMS IN THE PARK
2020,3753,23665,47784,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","BIMBO BAKERIES USA, INC."
2020,3753,23665,47787,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",VIOLA BRANDS
2020,3753,23665,38343,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","OZINGA READY MIX CONCRETE, INC"
2020,3753,23665,42799,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",OMEGA YEAST LABS
2020,3911,23665,47787,MS.,CAROL,D,STUBBLEFIELD,,"NEAL & LEROY, LLC",VIOLA BRANDS
2020,3751,23665,47787,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",VIOLA BRANDS
2020,24861,25149,46142,MS.,WENDY,,ABRAMS,,CROWN CASTLE,CROWN CASTLE
2020,24862,25150,47788,,CHARLES,,EDWARDS,,NYCE GROUP,WESTSIDE JUSTICE CENTER
2020,10921,11521,47789,,WILLIAM,,O'DONAGHUE,,"DALEY AND GEORGES, LTD.","ICBG, INC."
2020,3753,23665,12106,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","ASCEND REAL ESTATE GROUP, LLC"
2020,3753,23665,36481,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",ASCENDANCE PARTNERS
2020,3753,23665,36483,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","WASTE CONNECTIONS, INC."
2020,24863,21094,41854,,ALEXANDRA,,DAGG,,"AIRBNB, INC.","AIRBNB, INC."
2020,4165,25151,47619,MR.,LEWIS,,GREENBAUM,,KATTEN MUCHIN ROSENMAN LLP,KATTEN MUCHIN ROSENMAN
2020,24632,25024,47791,MR.,JUAN,,CALDERON,,THE PUERTO RICAN CULTURAL CENTER,THE PUERTO RICAN CULTURAL CENTER
2020,24632,25024,47576,MR.,JUAN,,CALDERON,,THE PUERTO RICAN CULTURAL CENTER,THE PUERTO RICAN CULTURAL CENTER
2020,24864,25153,35441,,BRENT,,KENT,,"LYFT, INC.","LYFT, INC."
2020,24073,25152,47790,MS.,SAMANTHA,,STINSON,,SAMANTHA STINSON,TOBACCO FREE KIDS
2020,13761,23461,47794,MR.,MICHAEL,,AXELROD,,GPG STRATEGIES,KATES DETECTIVE AGENCY
2020,3890,17222,47793,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,MADONNA MISSION
2020,6842,17222,28822,MR.,JOHN,J,GEORGE,,AKERMAN LLP,"THE PRIME GROUP, INC."
2020,13761,23461,47796,MR.,MICHAEL,,AXELROD,,GPG STRATEGIES,THE CONNECTION
2020,24321,24967,46441,MR.,DANIEL,T,FAHNER,,CONSENSUS GROUP,CIGNA
2020,3962,17222,37964,MR.,CHRIS,A,LEACH,,AKERMAN LLP,"BELGRAVIA GROUP, LTD."
2020,3890,17222,47792,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,CGC ENTERPRISE
2020,6842,17222,47792,MR.,JOHN,J,GEORGE,,AKERMAN LLP,CGC ENTERPRISE
2020,13701,22641,17963,MS.,LAUREN,,MACK,,"REYES KURSON, LTD.","ENTERPRISE LEASING COMPANY OF CHICAGO, LLC"
2020,6842,17222,47466,MR.,JOHN,J,GEORGE,,AKERMAN LLP,113 EAST OAK LLC
2020,21101,21601,47797,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,"RH ONTARIO, LLC"
2020,24073,25155,47790,MS.,SAMANTHA,,STINSON,,SAMANTHA STINSON,TOBACCO FREE KIDS
2020,22961,22641,17963,,PATRICK,,HANLON,,"REYES KURSON, LTD.","ENTERPRISE LEASING COMPANY OF CHICAGO, LLC"
2020,21101,21601,47798,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,"OTUS, LLC"
2020,6842,17222,41966,MR.,JOHN,J,GEORGE,,AKERMAN LLP,"BELGRAVIA GROUP, LTD."
2020,6842,17222,47793,MR.,JOHN,J,GEORGE,,AKERMAN LLP,MADONNA MISSION
2020,24866,25101,47632,,DAVID,,LONDON,,"DOORDASH, INC.","DOORDASH, INC."
2020,24865,25157,47800,,WILLIAM,,BURNS,,SKINNY LABS INC. DBA SPIN,SKINNY LABS INC. DBA SPIN
2020,11701,11521,12115,MR.,MICHAEL,,SYNOWIECKI,,"DALEY AND GEORGES, LTD.",NORTHERN TRUST CORPORATION
2020,3833,21040,47802,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),"CHICAGO FIRE SOCCER HOLDINGS, LLC"
2020,24177,25158,46988,,MICHELLE,,JONES,,EMERGENT BIOSOLUTIONS INC.,EMERGENT BIOSOLUTIONS INC.
2020,3833,21040,47803,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),MOODY BIBLE INSTITUTE OF CHICAGO
2020,3833,21040,47801,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),225 W. RANDOLPH LLC
2020,3890,17222,24486,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,CHICAGO PARK DISTRICT
2020,13282,15961,47804,,MADELEINE,R,HILL,,MADELEINE HILL,RESTORATIVE CARE INSTITUTE LLC
2020,24867,25161,47807,MS.,KRISTINA,A,HAMILTON,,AMERICAN LUNG ASSOCIATION IN ILLINOIS,AMERICAN LUNG ASSOCIATION IN ILLINOIS
2020,21261,21741,47805,,ROBERT,,GREENLEE,,"TUSK STRATEGIES, INC.",WAPANDA INC.
2020,24810,25160,47806,,SUSAN,,DONOVAN,,THE NATURE CONSERVANCY,THE NATURE CONSERVANCY
2020,4010,21040,47812,MR.,RICHARD,F.,KLAWITER,,DLA PIPER LLP (US),"LANDMARK DEVELOPMENT SERVICE COMPANY, LLC"
2020,24728,24963,47790,MR.,KENNETH,,SAWYER,,THE WOODLAWEN GROUP,TOBACCO FREE KIDS
2020,15081,21040,47808,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),THE REBUILD FOUNDATION NFP
2020,24868,25139,47730,MS.,SHEERINE,,ALEMZADEH,,"HEALING TO ACTION, NFP","HEALING TO ACTION, NFP"
2020,15081,21040,12075,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),UNIVERSITY OF CHICAGO
2020,3833,21040,47812,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),"LANDMARK DEVELOPMENT SERVICE COMPANY, LLC"
2020,15081,21040,18101,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"RYAN COMPANIES US, INC."
2020,15081,21040,24475,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"OXFORD CAPITAL GROUP, LLC"
2020,15081,21040,47809,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),HYPERGRID LLC
2020,15081,21040,47811,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),THE VANBARTON GROUP LLC
2020,15081,21040,12380,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),NEWCASTLE LIMITED
2020,15081,21040,46663,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),CELADON HOLDINGS
2020,15081,21040,47802,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"CHICAGO FIRE SOCCER HOLDINGS, LLC"
2020,24932,25277,48030,,STEVEN,P,LEVY,,SUDLER PROPERTY MANAGEMENT,SUDLER PROPERTY MANAGEMENT
2020,24933,25279,48034,,STEPHANIE,V,SKELLEY,,ASSOCIA CHICAGOLAND,ASSOCIA CHICAGOLAND
2020,13282,15961,48033,,MADELEINE,R,HILL,,MADELEINE HILL,5069 N. NORTHWEST HIGHWAY LLC
2020,24884,25211,24941,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","THE GORDIAN GROUP, INC."
2020,4007,24958,48035,MR.,JOHN,J,KELLY,JR.,"ALL-CIRCO, INC.",Y2X LIFE SCIENCES
2020,24942,19261,39001,,JESSICA,,DUNCAN,,"AXON ENTERPRISE, INC.","AXON ENTERPRISE, INC."
2020,24941,21094,41854,,SAMUEL,,RANDALL,,"AIRBNB, INC.","AIRBNB, INC."
2020,24884,25211,48036,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","WINNEMAC PROPERTIES, INC."
2020,23424,24993,47846,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",MAPLEBEAR INC. D/B/A INSTACART
2020,8161,21012,48037,,WILLIAM,S.,SINGER,ESQ.,SINGER CONSULTING LLC,HENRY STREET PARTNERS LLC
2020,24922,25267,48038,,ART,,TURNER,,GR CONSULTING,MOLINA HEALTHCARE
2020,24915,25267,48038,,LARRY,C,LUSTER,,GR CONSULTING,MOLINA HEALTHCARE
2020,24961,25281,46545,MR.,DONNE,E,TROTTER,,SCARABAEUS LLC CONSULTING,"JUUL LABS, INC."
2020,9621,20301,48040,MR.,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","1300 ASHLAND OPPORTUNITY, LLC"
2020,3752,4107,48039,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,"BRIDGE DEVELOPMENT PARTNERS, LLC"
2020,3752,4107,17944,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,"SHEFFIELD PROPERTIES OF ILLINOIS, INC"
2020,24962,13401,27901,,COREY,,MILBURN,,WORKIVA INC,WORKIVA INC
2020,3890,17222,48043,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,ETHIOPIAN COMMUNITY ASSOCIATION OF CHICAGO
2020,3890,17222,48041,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,ROBERT BURCIAGA
2020,3890,17222,48042,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,L3 CAPITAL LLC
2020,3890,17222,48044,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,REFUGEEONE
2020,24963,25282,48045,,STEPHEN,C.,SCHNEIDER,,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION
2020,4070,12162,48063,MR.,CHARLES,R,BERNARDINI,,NIXON PEABODY LLP,"AERO CHICAGO II, LLC"
2020,4070,12162,48065,MR.,CHARLES,R,BERNARDINI,,NIXON PEABODY LLP,"REALTERM GLOBAL, LLC"
2020,24965,25283,48061,,KRISTIN,,HERSEMANN,,"CLEAR CHANNEL OUTDOOR, LLC","CLEAR CHANNEL OUTDOOR, LLC"
2020,24964,25283,48061,,ERIN,,WOLFF,,"CLEAR CHANNEL OUTDOOR, LLC","CLEAR CHANNEL OUTDOOR, LLC"
2020,24967,25284,48062,,JON,,ABELN,,CLEAR CHANNEL AIRPORTS,CLEAR CHANNEL AIRPORTS
2020,24968,25284,48062,,JOHN,,MOYER,,CLEAR CHANNEL AIRPORTS,CLEAR CHANNEL AIRPORTS
2020,4070,12162,48066,MR.,CHARLES,R,BERNARDINI,,NIXON PEABODY LLP,"AEROTERM MANAGEMENT, LLC"
2020,4070,12162,48069,MR.,CHARLES,R,BERNARDINI,,NIXON PEABODY LLP,"REALTERM US, INC."
2020,24884,25211,48072,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","BDA CONSULTING GROUP, INC."
2020,6561,11521,48070,MR.,RICHARD,,TOTH,,"DALEY AND GEORGES, LTD.","LEXINGTON HOMES, LLC"
2020,6561,11521,19602,MR.,RICHARD,,TOTH,,"DALEY AND GEORGES, LTD.","LEXINGTON HOMES, LLC"
2020,24966,25287,48069,MR.,GREGORY,,RUSSELL,,"REALTERM US, INC.","REALTERM US, INC."
2020,24966,25287,48063,MR.,GREGORY,,RUSSELL,,"REALTERM US, INC.","AERO CHICAGO II, LLC"
2020,16501,25286,24021,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC","MONTERREY SECURITY CONSULTANTS, INC."
2020,24966,25287,48066,MR.,GREGORY,,RUSSELL,,"REALTERM US, INC.","AEROTERM MANAGEMENT, LLC"
2020,4070,12162,48068,MR.,CHARLES,R,BERNARDINI,,NIXON PEABODY LLP,"AEROTERM MANAGEMENT, LLC"
2020,16501,25286,47866,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC","AGPD PAVING, LLC DBA CARDI ASPHALT"
2020,16501,25286,48071,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC",PROXIMA MANAGEMENT
2020,24969,25289,48066,MR.,ALEX,,BRODSKY,,"REALTERM US, INC","AEROTERM MANAGEMENT, LLC"
2020,24969,25289,48069,MR.,ALEX,,BRODSKY,,"REALTERM US, INC","REALTERM US, INC."
2020,24869,25163,47814,,MARC,,AYERS,,THE HUMANE SOCIETY OF THE UNITED STATES,THE HUMANE SOCIETY OF THE UNITED STATES
2020,10921,11521,47813,,WILLIAM,,O'DONAGHUE,,"DALEY AND GEORGES, LTD.",NO BORDERS BREWING COMPANY
2020,24871,17222,47429,MRS.,EMILY,A,FIORE,,AKERMAN LLP,L3 CAPITAL
2020,3740,23542,47729,MR.,MICHAEL,J,KASPER,,"KASPER & NOTTAGE, P.C.","HRP EXCHANGE 55, LLC"
2020,3752,4107,47817,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,"NETSYNC FIBER, INC."
2020,7961,25002,47815,MR.,JOHN,D,CRAMER,,"MACROSTIE HISTORIC ADVISORS, LLC",2032 BUILDING LLC
2020,3740,23542,47259,MR.,MICHAEL,J,KASPER,,"KASPER & NOTTAGE, P.C.",HILCO REDEVELOPMENT PARTNERS
2020,3752,4107,47816,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,"NETSYNC NETWORK SOLUTIONS, INC."
2020,13202,10922,47818,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",2257 WEST IRVING PARK LLC
2020,13202,10922,47819,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","FREEDOM DEVELOPMENT GROUP, LLC"
2020,24871,17222,42885,MRS.,EMILY,A,FIORE,,AKERMAN LLP,"H-BASE PROPERTY, LLC"
2020,19001,25018,47829,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,4340 OGDEN LLC C/O SEBASTIAN BARSH
2020,21846,22201,47832,MR.,CURT,A,FIEDLER,,"MORRILL & FIEDLER, LLC",ILLINOIS PET LOVERS ASSOCIATION
2020,13202,10922,33781,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","RULE TRANSFER IL, INC."
2020,9481,12064,46664,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),NAHLA CAPITAL
2020,19001,25018,47826,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,SHANE AND REX HIGGINBOTHAM
2020,5861,23601,43425,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","STYZA, BRANDON"
2020,9481,12064,47231,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),KNICKPOINT REAL ESTATE LLC
2020,19861,21085,46894,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",CITY PADS LLC
2020,13202,10922,27625,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",NOVAK CONSTRUCTION COMPANY
2020,13202,10922,47824,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","DIJEY, LLC"
2020,19002,25018,47835,MR.,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,EWA BLIZNIAK
2020,9481,12064,37941,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),THE HABITAT COMPANY LLC
2020,19001,25018,47823,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,CHICAGO ALTERNATIVE HEALTH CENTER LLC
2020,5861,23601,47837,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","DINEEN, PETER"
2020,19002,25018,47834,MR.,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,EP 4257 N SACRAMENTO LLC C/O JAMES SAYEGH
2020,7961,25002,30781,MR.,JOHN,D,CRAMER,,"MACROSTIE HISTORIC ADVISORS, LLC",CIVIC HEALTH DEVELOPMENT GROUP LLC
2020,9481,12064,19601,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),"TARIS REAL ESTATE, LLC"
2020,13202,10922,44652,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","TRI HOMES TODAY, LLC"
2020,19002,25018,47833,MR.,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,LAKESHORE RECYCLING SYSTEMS LLC C/O RICH GOLF
2020,13202,10922,47825,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",SEA CRAFT LLC
2020,13202,10922,47822,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","MIDCOAST INVESTMENTS, LLC"
2020,4193,24401,36641,MR.,JOHN,F,DUNN,,COZEN O'CONNOR PUBLIC STRATEGIES,HERTZ GLOBAL
2020,5861,23601,41350,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","BLOCKSON, SHELIA"
2020,19002,25018,47836,MR.,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,ANTHONY KLEMENTZOS
2020,13202,10922,47828,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","UPTOWN 4601 OWNER, LLC"
2020,19001,25018,47820,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,RIDGEVIEW LLC C/O PATRICK O'DONNELL
2020,12721,17803,47841,,JORDAN,,MATYAS,,1818 ADVOCACY GROUP,WISHBONE CHICAGO
2020,4193,24401,16406,MR.,JOHN,F,DUNN,,COZEN O'CONNOR PUBLIC STRATEGIES,AMAZON
2020,9481,12064,47368,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),THE NHP FOUNDATION
2020,13202,10922,47827,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",BRAD SUSTER
2020,19861,21085,47840,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",GERONIMO DEBEZA
2020,19001,25018,47830,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,CAMPBELL VENTURES LLC C/O JOSH KRUEGER & GABE HORSTICK
2020,13202,10922,47821,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",HOWARD BROWN HEALTH CENTER
2020,5861,23601,47839,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","MAHETHERIAN, MANOJ"
2020,9481,12064,41812,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),ONNI GROUP
2020,19001,25018,27680,MISS,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,GW PROPERTY GROUP C/O MITCH GOLTZ
2020,5861,23601,47838,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","SIEBERT, DEAN"
2020,24969,25289,48063,MR.,ALEX,,BRODSKY,,"REALTERM US, INC","AERO CHICAGO II, LLC"
2020,19002,25018,47831,MR.,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,CICER FOOD MART INC. C/O HAFIZ YAQOOB
2020,4257,4625,48073,MR.,THOMAS,P,COFFEY,,THE HAYMARKET GROUP LTD.,PLANK ROAD LLC
2020,25101,21121,41316,,GUY,,CHIPPARONI,,RES PUBLICA GROUP,WIRTZ CORPORATION
2020,16501,25286,48076,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC","VETERAN PROTECTION SERVICES, LLC"
2020,23424,24993,48077,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC","THE DRISCOLL FIRM, P.C."
2020,19002,25018,48079,MR.,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,SKYWAY HARBOR PROPERTIES LLC
2020,16002,11521,48080,,RICHARD,,VELAZQUEZ,,"DALEY AND GEORGES, LTD.",ROSE LIQUORS
2020,24972,25292,48078,MS.,LYDIA,,AHERN,,"CITIBANK, N.A.","CITIBANK, N.A."
2020,17701,23668,11676,MR.,MICHAEL,,BROWN,,MICHAEL BROWN,"ANCHOR MECHANICAL, INC"
2020,3782,11521,19602,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.","LEXINGTON HOMES, LLC"
2020,14641,11521,48070,MRS.,AMY,,DEGNAN,,"DALEY AND GEORGES, LTD.","LEXINGTON HOMES, LLC"
2020,24928,24381,46822,MR.,JOHN,C,FICARA,,CRESCO LABS,CRESCO LABS LLC
2020,13761,23461,48084,MR.,MICHAEL,,AXELROD,,GPG STRATEGIES,AUNT MARTHA�S HEALTH & WELLNESS
2020,3824,23647,48085,MR.,DANIEL,L,SHOMON,JR.,DAN SHOMON INC.,GILBANE BUILDING COMPANY
2020,4103,17222,48086,MS.,MARY,E,GEORGE,,AKERMAN LLP,"GOBRANDS, INC."
2020,12861,18001,48089,MR.,TIMOTHY,,BARTON,,"THOMAS R. RAINES ATTORNEY AT LAW, LLC","3409 BOSWORTH, LLC"
2020,12861,18001,48088,MR.,TIMOTHY,,BARTON,,"THOMAS R. RAINES ATTORNEY AT LAW, LLC","1352 W. LAKE RESTAURANT, LLC"
2020,12861,18001,48090,MR.,TIMOTHY,,BARTON,,"THOMAS R. RAINES ATTORNEY AT LAW, LLC","3172 N. MILWAUKEE, LLC"
2020,9082,24701,48091,MR.,JOSEPH,E,PILEWSKI,,"PILEWSKI FINANCIAL, LLC",REFLECTION WINDOW COMPANY
2020,22141,25322,43842,MR.,JOSE,,SANCHEZ,,SOUTHWEST AIRLINES CO.,SOUTHWEST AIRLINES CO.
