Year,EMPLOYER_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,PHONE,FAX,CREATED_DATE,ACTIVE
2017,3558107672,HOSPITALITY BUSINESS ASSOCIATION OF CHICAGO,3023 N CLARK STREET,#276,CHICAGO,IL,60657,UNITED STATES,312-494-5880,312-264-0856,01/15/2014,Y
2019,2488790003,ILLINOIS ENVIRONMENTAL COUNCIL,520 E. CAPITOL,,SPRINGFIELD,IL,62701,UNITED STATES,2174939455,2174939455,07/31/2019,Y
2018,3069127004,MAKEXCHANGE LLC,965 W. CHICAGO AVENUE,,CHICAGO,IL,60642,UNITED STATES,3128102700,,03/15/2018,Y
2014,3591700820,NORTHERN ILLINOIS FIRE SPRINKLER ADVISORY BOARD,62 ORLAND SQUARE DR.,,ORLAND PARK,IL,60462,UNITED STATES,708-403-4468,,,Y
2016,3405182220,THE HAYMARKET GROUP LTD.,"500 N. DEARBORN, STE. 1150",,CHICAGO,IL,60654,UNITED STATES,312-645-9400,312-645-0974,,Y
2012,542607616,"THOMAS J. MURPHY, P.C.","111 W. WASHINGTON ST., STE. 1920",,CHICAGO,IL,60602,UNITED STATES,312-750-9260,312-750-9273,,Y
2016,352312124,M AND J CONSULTANTS LLC.,1829 N MILWAUKEE AVE,,CHICAGO,IL,60647,UNITED STATES,773-457-0157,,01/19/2016,Y
2013,154294936,"MESIROW FINANCIAL, INC.",353 N. CLARK STREET,,CHICAGO,IL,60654,UNITED STATES,312-595-6000,312-595-7208,01/15/2013,Y
2018,2709003084,"SYSTEM ONE HOLDINGS, LLC",210 SIXTH AVE,SUITE 3100,PITTSBURGH,PA,15222,UNITED STATES,7738180041,,09/17/2018,Y
2017,2305145269,NORTHERN TRUST,50 S. LASALLE M-9,,CHICAGO,IL,60603,UNITED STATES,312-557-0945,312-429-4232,01/18/2017,Y
2015,2042086472,KPMG CORPORATE FINANCE LLC,303 E. WACKER DR.,,CHICAGO,IL,60601,UNITED STATES,312-665-1000,,,Y
2011,1342371064,GINSBERG JACOBS LLC,"300 S. WACKER DR., STE. 2450",,CHICAGO,IL,60606,UNITED STATES,312-660-9614,312-660-9612,,Y
2018,2639700130,THOMPSON COBURN LLP,55 E MONROE - 37TH FLOOR,,CHICAGO,IL,60603,UNITED STATES,312-580-2228,312-580-2201,,Y
2014,3449428387,FRANK OLIVO,12033 S. 72ND COURT,,PALOS HEIGHTS,IL,60463,UNITED STATES,312-406-6060,,01/13/2014,Y
2011,542607616,"THOMAS J. MURPHY, P.C.","111 W. WASHINGTON ST., STE. 1920",,CHICAGO,IL,60602,UNITED STATES,312-750-9260,312-750-9273,,Y
2015,889922849,VX CONSULTING LLC,3812 N. TRIPP,,CHICAGO,IL,60641,UNITED STATES,3123990440,,11/06/2015,Y
2012,3657918966,"MACY'S RETAIL HOLDINGS, INC",7 WEST 7TH ST.,,CINCINNATI,OH,45202,UNITED STATES,312-781-5484,312-781-3553,,Y
2012,3831557680,"RAYMOND JAMES & ASSOC., INC.",880 CARILLON PKWAY,,ST. PETERBURG,FL,33716,UNITED STATES,727-567-2868,727-567-8315,,Y
2015,3889683248,"KRIEG DEVAULT, LLP",30 N. LASALLE,SUITE 2800,CHICAGO,IL,60606,UNITED STATES,3128004003,,07/22/2013,Y
2014,3496062491,TRISTAN & CERVANTES,"30 W. MONROE ST., STE. 630",,CHICAGO,IL,60603,UNITED STATES,312-345-9200,312-345-1533,,Y
2021,3523224439,ROBERT REPEL,737 W. WASHINGTON,,CHICAGO,IL,60661,UNITED STATES,312-993-2820,312-993-2821,12/21/2020,Y
2021,4167534074,"SENSYS NETWORKS, INC.",1608 4TH STREET SUITE 110,,BERKELEY,CA,94710,UNITED STATES,510-548-4620,510-548-8264,12/21/2020,Y
2021,657325981,"COMCAST CABLE COMMUNICATIONS MANAGEMENT, LLC",1701 JOHN F KENNEDY BLVD,,PHILADELPHIA,PA,19103,UNITED STATES,773-457-5445,,01/04/2018,Y
2021,193177993,PFIZER INC.,C/O 28 LIBERTY SHIP WAY,SUITE 2815,SAUSALITO,CA,94965,UNITED STATES,415-903-2800,,11/02/2016,Y
2021,3152675365,ILLINOIS STATE VETERINARY MEDICAL ASSOCIATION,1121 CHATHAM ROAD,,SPRINGFIELD,IL,62704,UNITED STATES,217-546-8381,,01/04/2018,Y
2021,1168468613,BMO HARRIS BANK NA,"111 W. MONROE, 12C",,CHICAGO,IL,60603,UNITED STATES,312-461-3295,312-293-5811,,Y
2021,2851449106,ERNST & YOUNG LLP,155 NORTH WACKER DRIVE,,CHICAGO,IL,60606,UNITED STATES,312879-6873,,11/09/2020,Y
2021,2456540936,MEYER LAW GROUP LLC,30 N. LASALLE ST.,STE 1410,CHICAGO,IL,60602,UNITED STATES,312-763-6223,312-888-3930,04/16/2015,Y
2021,2021556855,JEFFERIES LLC,"520 MADISON AVE., 8TH FLR",,NEW YORK,NY,10022,UNITED STATES,212-336-7270,212-909-9920,03/01/2013,Y
2021,203037375,UNIVERSAL BOOT INC.,11450 COTE-DE-LIESSE ROAD,,"DORVAL, QUEBEC",IL,H9P 1A9,CANADA,514-631-5005,514-631-4114,12/22/2020,Y
2021,2722856842,"AIRBNB, INC.","C/O NIELSEN MERKSAMER, ET AL.","2350 KERNER BLVD., STE. 250",SAN RAFAEL,CA,94901,UNITED STATES,415-389-6800,415-388-6874,01/26/2018,Y
2021,3300826708,DENNIS M. OKEEFE PC,1025 WEST EVERETT ROAD,,LAKE FOREST,IL,60045,UNITED STATES,8474820400,8474821366,12/23/2020,Y
2021,4143879322,"AIRBNB, INC.","C/O NIELSEN MERKSAMER, ET AL.","2350 KERNER BLVD., STE. 250",SAN RAFAEL,CA,94901,UNITED STATES,4153896800,,01/19/2018,Y
2021,1087140152,AT&T ILLINOIS,225 W. RANDOLPH ST. SUITE 27B,,CHICAGO,IL,60606,UNITED STATES,312-551-9144,312-727-3722,,Y
2021,1668777773,BMO HARRIS BANK N.A.,111 W. MONROE,,CHICAGO,IL,60603,UNITED STATES,630-548-7955,,12/18/2017,Y
2021,1645684950,WINE AND SPIRIT DISTRIBUTORS OF IL (WSDI),27 E MONROE ST,STE 800,CHICAGO,IL,60603,UNITED STATES,312-782-7820,,01/30/2017,Y
2011,2527307718,"CHICAGO CUBS BASEBALL CLUB, LLC",1060 W. ADDISON ST.,,CHICAGO,IL,60613,UNITED STATES,773-404-2827,773-404-411,,Y
2014,1925346228,SKYWAY CONCESSION COMPANY LLC,205 N. MICHIGAN AVENUE,SUITE 2510,CHICAGO,IL,60601,UNITED STATES,312-552-7100,,01/08/2013,Y
2012,2277992058,"MILLER, CANFIELD, PADDOCK AND STONE PLC","225 W. WASHINGTON ST., STE. 2600",,CHICAGO,IL,60606,UNITED STATES,312-460-4210,312-460-4201,,Y
2014,1708304501,JOHN  OCONNELL,P.O.BOX 460,,WESTERN SPRINGS,IL,60558,UNITED STATES,708-267-3087,708-246-2247,01/08/2014,Y
2019,2345967018,ILLINOIS NETWORK OF CHARTER SCHOOLS,150 N MICHIGAN,SUITE 430,CHICAGO,IL,60602,UNITED STATES,3123500725,,12/11/2017,Y
2016,3461008847,"FIDELITY INVESTMENTS INSTITUTIONAL SERVICES COMPANY, INC",100 SALEM STREET,O2N,SMITHFIELD,RI,02917,UNITED STATES,401-292-7715,616-217-6777,02/09/2016,Y
2016,295438732,MEYER LAW GROUP LLC,30 NORTH LASALLE STREET,SUITE 1410,CHICAGO,IL,60602,UNITED STATES,312-265-0565,,04/16/2015,Y
2020,3100490629,AMERICAN PETROLEUM INSTITUTE,1220 L STREET NW,,WASHINGTON,DC,20005,UNITED STATES,202-682-8000,202-682-8000,07/28/2014,Y
2017,903118118,KOHLBERG KRAVIS ROBERTS & CO. L.P.,9 WEST 57TH ST,,NEW YORK,NY,10019,UNITED STATES,212-750-8300,212-750-0003,01/04/2013,Y
2017,1670833541,"GOVERNMENT NAVIGATION GROUP, INC","213 W INSTITUTE PLACE, SUITE 404",,CHICAGO,IL,60610,UNITED STATES,312-654-3000,312-654-3003,04/06/2014,Y
2016,3026669852,MILLER SHAKMAN & BEEM LLP,"180 N. LASALLE ST., #3600",,CHICAGO,IL,60601,UNITED STATES,312-263-3700,312-263-3270,,Y
2017,1405467559,AMERICAN AIRLINES / AMR CORP.,4333 AMON CARTER BLVD.,,FT. WORTH,TX,76155,UNITED STATES,817-967-2340,817-967-1499,01/09/2013,Y
2019,2392169778,"INTERGOVERNMENTAL CONSULTING GROUP, INC",6808 W. ARCHER AVENUE,,CHICAGO,IL,60638,UNITED STATES,773-586-8181,,01/16/2019,Y
2013,1168468613,BMO HARRIS BANK NA,"111 W. MONROE, 12C",,CHICAGO,IL,60603,UNITED STATES,312-461-3295,312-293-5811,,Y
2012,73342141,RICHARD CARBONARA,"333 N. WACKER DR., STE. 1800",,CHICAGO,IL,60606,UNITED STATES,312-463-1000,312-463-1001,,Y
2019,2383008938,CITIGROUP GLOBAL MARKETS INC.,388 GREENWICH ST.,8TH FLOOR,NEW YORK,NY,10013,UNITED STATES,212-816-6000,,01/28/2019,Y
2018,3805553153,DASPIN & AUMENT LLP,300 S. WACKER DRIVE,SUITE 2200,CHICAGO,IL,60606,UNITED STATES,312-258-1600,312-258-1955,01/04/2017,Y
2020,773069204,MILLERCOORS LLC,3939 WEST HIGHLAND BLVD.,,MILWAUKEE,WI,53208,UNITED STATES,4149313129,,02/17/2020,Y
2019,3941234570,"BRYCER, LLC",4355 WEAVER PARKWAY,SUITE 230,WARRENVILE,IL,60555,UNITED STATES,6304139511,,01/25/2019,Y
2020,535030688,SMALL BUSINESS ADVOCACY COUNCIL,"120 W MADISON ST, SUITE 520",STE 520,CHICAGO,IL,60602,UNITED STATES,3125488608,,02/18/2020,Y
2011,4204773358,CHICAGO REGIONAL COUNCIL OF CARPENTERS,12 E. ERIE ST.,,CHICAGO,IL,60611,UNITED STATES,312-951-1509,312-988-1722,,Y
2017,2859851317,BP AMERICA,30 S. WACKER DRIVE,MC: 7N-379,CHICAGO,IL,60606,UNITED STATES,312-594-6831,,01/03/2017,Y
2019,2977895350,ICE MILLER LLP,ONE AMERICAN SQUARE,SUITE 2900,INDIANAPOLIS,IN,46282-0200,UNITED STATES,317-236-2100,,02/12/2019,Y
2016,471261986,MICHAEL ALVAREZ,351 W HUBBARD,STE. 405,CHICAGO,IL,60654,UNITED STATES,847-791-4105,,01/08/2013,Y
2012,1126507055,RCI WRS DBA NOVACARE REHABILITATION,"111 N. WABASH, STE. 1603",,CHICAGO,IL,60602,UNITED STATES,312-346-2539,312-346-2698,,Y
2017,1488981979,CROWN CASTLE USA,2000 CORPORATE DR,,CANONSBURG,PA,15317,UNITED STATES,724-416-2000,724-416-4232,09/05/2012,Y
2015,2566043655,QUANTUM CROSSINGS LLC,"111 EAST WACKER DRIVE, STE. 990",,CHICAGO,IL,60601,UNITED STATES,312-651-5302,312-467-0340,,Y
2021,797754598,MP2 ENERGY,21 WATERWAY AVENUE,SUITE 450,THE WOODLANDS,TX,77380,UNITED STATES,8325101108,,05/01/2018,Y
2021,24038406,AMAZON.COM SERVICES LLC,601 NEW JERSEY AVENUE NW,SUITE 900,WASHINGTON,DC,20001,UNITED STATES,202-442-2900,,01/18/2020,Y
2021,2715893692,"CLEAR CHANNEL OUTDOOR, LLC",2325 EAST CAMELBACK ROAD,SUITE 400,PHOENIX,AZ,85016,UNITED STATES,602-381-5718,,08/31/2020,Y
2021,2194380532,CAPITAL ONE FINANCIAL CORPORATION,1717 E. CARY STREET,,RICHMOND,VA,23223,UNITED STATES,804-787-1515,,03/03/2020,Y
2021,2784990474,"EXELON GENERATION COMPANY, LLC",300 EXELON WAY,,KENNETT SQUARE,PA,19348,UNITED STATES,610-765-6920,610-765-6921,12/23/2015,Y
2021,2363029254,HONEYWELL INTERNATIONAL INC.,1001 CONSTITUTION AVE. NW,SUITE 500 WEST,WASHINGTON,DC,20001,UNITED STATES,202-662-2634,,11/19/2020,Y
2021,2610225624,"NEUTRON HOLDINGS, INC DBA LIME",6618 29TH ST. N,,ARLINGTON,VA,22213,UNITED STATES,202-470-3046,,12/27/2020,Y
2021,1010242593,GENERAL MOTORS LLC,"25 MASSACHUSETTS AVENUE, NW",SUTIE 400,WASHINGTON,DC,20001,UNITED STATES,202-775-5056,,01/27/2016,Y
2021,1866115233,RES PUBLICA GROUP,444 N. MICHIGAN AVE,SUITE 3600,CHICAGO,IL,60611,UNITED STATES,3127553535,,01/30/2018,Y
2021,2919832156,"ANDERSON & MOORE, PC",111 W WASHINGTON,SUITE 1720,CHICAGO,IL,60602,UNITED STATES,312-251-1500,312-251-1509,12/28/2015,Y
2021,1507495344,"MOBILE MARK, INC.",1140 W. THORNDALE AVENUE,,ITASCA,IL,60143,UNITED STATES,8476716690,,10/20/2017,Y
2021,2027377615,AT&T ILLINOIS,"225 W. RANDOLPH ST., STE.27A",,CHICAGO,IL,60606,UNITED STATES,312-727-4221,312-727-3722,,Y
2018,3679214929,NORTHERN TRUST CORPORATION,"50 SOUTH LASALLE, ST. M-9",,CHICAGO,IL,60603,UNITED STATES,312-444-3965,312-630-1596,,Y
2014,3591829441,"FOLEY & LARDNER, LLP",321 N CLARK ST. #2800,,CHICAGO,IL,60610,UNITED STATES,312-832-4500,312-832-4700,,Y
2014,1953744628,FREEBORN & PETERS LLP,"311 S. WACKER DR., STE. 3000",,CHICAGO,IL,60606,UNITED STATES,312-360-6000,312-360-6520,,Y
2013,1472793317,"JOHNSTON GREENE, LLC",542 S. DEARBORN,SUITE 1100,CHICAGO,IL,60605,UNITED STATES,312-341-3900,,02/20/2013,Y
2014,1624986488,TARGET CORPORATION,1000 NICOLLET MALL,TPN 1101,MINNEAPOLIS,MN,55403,UNITED STATES,612-761-4016,612-761-4268,09/18/2014,Y
2012,4213065850,"SENSYS NETWORKS, INC.",1608 4TH STREET SUITE 200,,BERKELEY,CA,94710,UNITED STATES,510-548-4620,510-549-9931,07/10/2012,Y
2016,3765836352,DLA PIPER LLP (US),203 N. LASALLE STREET,SUITE 1900,CHICAGO,IL,60601,UNITED STATES,312-368-7261,312-251-5833,01/09/2015,Y
2013,1607946427,"ROBBINS, SALOMON & PATT, LTD",180 N LASALLE,STE. 3300,CHICAGO,IL,60602,UNITED STATES,312-782-9000,312-782-6690,01/28/2013,Y
2019,1939778332,ILLINOIS BANKERS ASSOCIATION,524 S SECOND STREET,,SPRINGFIELD,IL,62701,UNITED STATES,2177899340,,06/23/2015,Y
2014,207264561,WEST TOWN CHICAGO CHAMBER OF COMMERCE,1819 W. CHICAGO AVE.,,CHICAGO,IL,60622,UNITED STATES,312-850-9390,,12/07/2012,Y
2012,1782541904,"KUTAK ROCK, LLP","ONE S. WACKER DR., STE. 2050",,CHICAGO,IL,60606,UNITED STATES,312-602-4100,312-602-4101,,Y
2014,1488981979,CROWN CASTLE USA,2000 CORPORATE DR,,CANONSBURG,PA,15317,UNITED STATES,724-416-2000,724-416-4232,09/05/2012,Y
2016,3243347885,MORGAN STANLEY INFRASTRUCTURE INC.,1585 BROADWAY,,NEW YORK,NY,10036,UNITED STATES,212-761-4000,,05/18/2016,Y
2019,1753120490,"RORY GROUP, LLC.",212 W. WASHINGTON STREET,SUITE 1904,CHICAGO,IL,60606,UNITED STATES,312-726-1400,,01/16/2013,Y
2018,1639944179,"DUNCAN SOLUTIONS, INC.",633 W. WISCONCIN AVE.,,MILWAUKEE,WI,53253,UNITED STATES,414-847-3700,414-847-6708,,Y
2017,1627360885,"CHARITY & ASSOCIATES, P.C.",20 N. CLARK STREET,SUITE 1150,CHICAGO,IL,60602,UNITED STATES,312-849-9000,312-848-9001,01/08/2013,Y
2018,2736274985,"RBC CAPITAL MARKETS, LLC","500 WEST MADISON STREET, SUITE 2500",,CHICAGO,IL,60661,UNITED STATES,312-559-3876,,06/15/2012,Y
2017,582767479,MARATHON PETROLEUM COMPANY,539 S. MAIN STREET,,FINDLAY,OH,45840,UNITED STATES,419421-3757,,12/28/2016,Y
2013,936572126,BANK OF AMERICA CORPORATION,1100 NORTH KING STREET,DE5-001-02-07,WILMINGTON,DE,19884,UNITED STATES,3024320956,,01/16/2013,Y
2017,1478925699,"J.J.B. HILLIARD, W.L. LYONS LLC",211 W WACKER DR.,STE. 1200,CHICAGO,IL,60606,UNITED STATES,312-346-3570,312-977-4813,01/05/2017,Y
2015,1827703300,MIGUEL SANTIAGO,7414 N. OCTAVIA AVENUE,,CHICAGO,IL,60631,UNITED STATES,7735946997,7735946998,01/05/2015,Y
2014,3154093019,ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE,,CHICAGO,IL,60611,UNITED STATES,312-227-4000,,11/26/2014,Y
2014,1439198828,ALLIANCE OF AUTOMOBILE MANUFACTURERS,803 7TH STREET NW,SUITE 300,WASHINGTON,DC,20001,UNITED STATES,202-326-5500,,11/21/2014,Y
2020,3860270480,LAKEVIEW CHAMBER OF COMMERCE,1409 W ADDISON,,CHICAGO,IL,60613,UNITED STATES,7734727171,,02/21/2017,Y
2020,506066575,EMERGENT BIOSOLUTIONS INC.,100 MATSONORD ROAD,"BUILDING 4, SUITE 201",RADNOR,PA,19087,UNITED STATES,8442327811,,08/21/2019,Y
2018,2722856842,"AIRBNB, INC.","C/O NIELSEN MERKSAMER, ET AL.","2350 KERNER BLVD., STE. 250",SAN RAFAEL,CA,94901,UNITED STATES,415-389-6800,415-388-6874,01/26/2018,Y
2018,4021248715,"SPARTACUS 3, LLC",5003 W FULLERTON AVE,,CHICAGO,IL,60707,UNITED STATES,773887-4210,773887-5665,06/22/2017,Y
2021,418770777,AT&T ILLINOIS,225 W. RANDOLPH STREET,SUITE 27A,CHICAGO,IL,60606,UNITED STATES,3127272928,,01/11/2017,Y
2018,2007189959,"TRI-ANGLE FABRICATION & BODY CO., INC.",1344 W. 43RD STREET,,CHICAGO,IL,60609,UNITED STATES,7735230421,7735238802,01/17/2018,Y
2018,2032924228,"ZINCFIVE, INC.",20170 SW 112TH AVE.,,TUALATIN,OR,97062,UNITED STATES,5033993517,,10/09/2018,Y
2016,1696325583,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO,115 S. LASALLE,SUITE 2300,CHICAGO,IL,60603,UNITED STATES,312870-9611,,01/18/2016,Y
2012,1835349758,A. FINKL & SONS CO.,2011 N. SOUTHPORT AVE.,,CHICAGO,IL,60614,UNITED STATES,773-975-2628,773-248-845,,Y
2019,3168114982,"RIDGE STRATEGY GROUP, LLC",1507 E. 53RD STREET #146,,CHICAGO,IL,60615,UNITED STATES,312-513-9013,,01/27/2017,Y
2011,712030522,ENERNOC INC.,"101 FEDERAL ST., STE. 1100",,BOSTON,MA,02110,UNITED STATES,617-224-9900,617-224-9910,,Y
2018,2319947462,SIDLEY AUSTIN LLP,ONE SOUTH DEARBORN,,CHICAGO,IL,60603,UNITED STATES,3128537000,3128537036,05/22/2018,Y
2021,768029360,"EBENEZER CONSULTING, INC.",33 N. LASALLE ST.,SUITE 3300,CHICAGO,IL,60602,UNITED STATES,3127207737,,11/18/2020,Y
2021,3456493250,AT&T ILLINOIS,225 W. RANDOLPH ST.,STE 27C,CHICAGO,IL,60606,UNITED STATES,312-727-2621,312-420-8898,01/30/2013,Y
2021,1041600568,APPLE INC.,C/O POLITICOM LAW LLP,"28 LIBERTY SHIP WAY, SUITE 2815",SAUSALITO,CA,94965,UNITED STATES,415-903-2800,415-610-7604,11/29/2016,Y
2021,425616112,"NIKE, INC.",ONE BOWERMAN DRIVE,,BEAVERTON,OR,97005,UNITED STATES,971-473-4425,,01/20/2020,Y
2021,2981455725,HOUSING PLUS NFP,C/O JAMESON REAL ESTATE,425 W. NORTH AVENUE,CHICAGO,IL,60610,UNITED STATES,7736172541,,01/03/2020,Y
2021,1855537605,IRISH AMERICAN HERITAGE CENTER,4626 N KNOX AVE,,CHICAGO,IL,60630,UNITED STATES,7732827035,,02/05/2020,Y
2021,3106545479,UNIVERSAL BOOT INC.,11450 COTE DE LIESSE ROAD,,"DORVAL, QUEBEC",NY,H9P 1A9,CANADA,514-631-5005,514-631-4114,12/22/2020,Y
2021,4009873013,"MERCURY SKYLINE YACHT CHARTERS, INC DBA CHICAGO'S FIRST LADY CRUISES",303 E. WACKER DR.,1550,CHICAGO,IL,60601,UNITED STATES,3122182001,,01/02/2021,Y
2021,2793796080,INTERNET ASSOCIATION,"660 N. CAPITOL STREET, NW",SUITE 200,WASHINGTON,DC,20001,UNITED STATES,2028035783,,06/25/2019,Y
2021,691447244,1818 ADVOCACY GROUP,"20 W. KINZIE STREET, 17TH FLOOR",,CHICAGO,IL,60654,UNITED STATES,312-968-9600,,03/14/2017,Y
2021,3067142773,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),115 S LASALLE,STE. 2300,CHICAGO,IL,60603,UNITED STATES,312-870-9611,312-870-9601,06/12/2012,Y
2021,2796985511,"ACOSTA EZGUR, LLC",1030 W. CHICAGO AVE,3RD FLOOR,CHICAGO,IL,60642,UNITED STATES,3126878896,,08/25/2017,Y
2021,3700698920,"THE PRAIRIE GROUP CONSULTING, INC",1128 LONGMEADOW LANE,,WESTERN SPRINGS,IL,60558,UNITED STATES,3129520385,,01/27/2019,Y
2021,2151959732,"HARVESTONS SECURITIES, INC.","8301 E. PRENTICE AVE, STE. 305",,GREENWOOD VILLAGE,CO,80111,UNITED STATES,3038328887,,01/09/2017,Y
2020,2377144022,JUDY GOLD,900 N MICHIGAN,16TH FLOOR,CHICAGO,IL,60611,UNITED STATES,312-835-6100,,01/04/2021,Y
2021,3075851072,"JAY CURTIS CONSULTING, LLC",203 N LASALLE,,CHICAGO,IL,60601,UNITED STATES,6185585702,,01/10/2018,Y
2021,1085679824,RELIABLE ASPHALT CORPORATION,3741 S. PULASKI,,CHICAGO,IL,60630,UNITED STATES,7737153993,,01/25/2019,Y
2021,2979962821,GR CONSULTING,712 SOUTH 2ND STREET,,SPRINGFIELD,IL,62704,UNITED STATES,2177415692,,08/03/2020,Y
2021,1996972137,"LASKI ADVISORS, INC.",55 E. MONROE,SUITE 2850,CHICAGO,IL,60603,UNITED STATES,312-762-5841,,01/23/2018,Y
2021,703268111,"REYAHD KAZMI - KAZMI ADVISORS, LLC",916 S. BELL AVE.,,CHICAGO,IL,60612,UNITED STATES,7733775358,,09/01/2020,Y
2021,1295189930,ILLINOIS RETAIL MERCHANTS ASSOCIATION,216 BROADWAY,,SPRINGFIELD,IL,62701,UNITED STATES,217-544-1003,217-528-0616,01/15/2014,Y
2021,2196918929,BANK OF AMERICA CORPORATION,1020 N. FRENCH ST,DE5-002-03-11,WILMINGTON,DE,19884,UNITED STATES,3024320956,,01/04/2019,Y
2021,1487124969,"URW AIRPORTS, LLC",2049 CENTURY PARK EAST,41ST FL,LOS ANGELES,CA,90067,UNITED STATES,310-478-4456,,01/15/2020,Y
2021,4193823705,"RYAN LAW FIRM, PLLC",311 S. WACKER DR,,CHICAGO,IL,60606,UNITED STATES,872-529-5038,,07/14/2020,Y
2021,4111181259,UPTOWN UNITED,4619 NORTH BROADWAY,,CHICAGO,IL,60640,UNITED STATES,7738781064,,01/04/2021,Y
2021,611147578,"COLLATERAL TRUSTEE, INC",1030 N CLARK STREET,SUITE 300,CHICAGO,IL,60610,UNITED STATES,312-988-0460,312-846-1790,01/04/2016,Y
2021,2374751928,PLS FINANCIAL SERVICES INC,1 SOUTH WACKER DR.,36TH FLR,CHICAGO,IL,60606,UNITED STATES,312-300-6343,,10/20/2014,Y
2021,2361699070,AMERICAN AIRLINES,1 SKYVIEW DRIVE,,FORT WORTH,TX,76155,UNITED STATES,682278-3559,,01/08/2020,Y
2021,2850176148,TEAM EAGLE LTD,10 TRENT DRIVE,,"CAMPBELLFORD, ONTARIO",IL,KOL 1LO,CANADA,705-653-2956,705-653-4732,05/11/2016,Y
2021,2052809481,KAIZEN INCORPORATED,1705 N. RUTHERFORD,,CHICAGO,IL,60707,UNITED STATES,312-752-7972,,04/01/2019,Y
2021,4209869090,ILLINOIS RETAIL MERCHANTS ASSOCIATION,216 W. JACKSON BLVD.,STE. 915,CHICAGO,IL,60606,UNITED STATES,312-726-4600,312-726-9570,12/20/2018,Y
2021,1421360883,ILLINOIS HOUSING COUNCIL,912 W. LAKE STREET,,CHICAGO,IL,60607,UNITED STATES,773-609-2757,,09/03/2019,Y
2021,1633764393,HUNTINGTON SECURITIES INC.,"222 W. ADAMS ST., STE 1700",,CHICAGO,IL,60606,UNITED STATES,312-443-1563,,10/14/2020,Y
2021,1228573913,QUARLES & BRADY LLP,300 NORTH LASALLE STREET,SUITE 4000,CHICAGO,IL,60654,UNITED STATES,312-715-5000,312-715-5155,12/30/2019,Y
2021,1966495778,RELATED MIDWEST LLC,350 W HUBBARD,SUITE 300,CHICAGO,IL,60654,UNITED STATES,312-595-7400,,02/08/2016,Y
2021,2139453364,"JAMES D. BROSNAHAN, LTD.",9514 S. SPRINGFIELD AVENUE,,EVERGREEN PARK,IL,60805,UNITED STATES,708220-0988,,01/04/2021,Y
2011,2532071822,JOHN O'CONNELL,129 INDIAN WOOD LANE,,INDIAN HEAD PARK,IL,60525,UNITED STATES,708-267-3087,708-246-2247,,Y
2013,404286159,APPLE INC.,"C/O 2350 KERNER BLVD., STE. 250",,SAN RAFAEL,CA,94901,UNITED STATES,415-389-6800,415-388-6874,,Y
2017,1603148230,"CONLON & DUNN PUBLIC STRATEGIES, INC","1 EAST WACKER DRIVE, SUITE 500",,CHICAGO,IL,60601,UNITED STATES,312-855-8500,312-855-0488,01/15/2014,Y
2019,3776697111,MOTOROLA SOLUTIONS,500 WEST MONROE,43RD FLOOR,CHICAGO,IL,60661,UNITED STATES,708-785-8298,,12/27/2018,Y
2021,1704488263,"TUSK STRATEGIES, INC.",251 PARK AVENUE SOUTH,8TH FLOOR,NEW YORK,NY,10010,UNITED STATES,9173045628,,07/10/2018,Y
2021,2848310444,ILLINOIS HOTEL AND LODGING ASSOCIATION,27 E. MONROE ST.,SUITE 1200,CHICAGO,IL,60603,UNITED STATES,3123463135,,10/10/2018,Y
2021,2180998126,WELLS FARGO & COMPANY,90 S. 7TH ST.,FLOOR 16,MINNEAPOLIS,MN,55402,UNITED STATES,612-316-3857,,11/03/2020,Y
2021,2879288180,"ALLIANCE ASSOCIATES, INC.",15306 W. PANTIGO LANE,,HOMER GLEN,IL,60491,UNITED STATES,6307281992,7084010475,01/04/2021,Y
2021,749119170,BROOKFIELD PROPERTIES RETAIL,350 N. ORLEANS,,CHICAGO,IL,60654,UNITED STATES,312-440-3586,312-440-1259,01/11/2019,Y
2021,758779955,"HEALING TO ACTION, NPF",332 S MICHIGAN AVE,LOWER SUITE/H696,CHICAGO,IL,60604,UNITED STATES,312859-3618,,09/04/2020,Y
2021,3475559715,"RAYMOND JAMES & ASSOC., INC.",880 CARILLON PARKWAY,,ST. PETERSBURG,FL,33716,UNITED STATES,727-567-2868,727-567-8315,,Y
2021,1639944179,"DUNCAN SOLUTIONS, INC.",633 W. WISCONCIN AVE.,,MILWAUKEE,WI,53253,UNITED STATES,414-847-3700,414-847-6708,,Y
2021,566862769,MECHANICAL CONTRACTORS ASSOCIATION,7065,VETERANS BLVD.,BURR RIDGE,IL,60527,UNITED STATES,3123841220,,01/04/2021,Y
2021,232625766,MICHAEL ALVAREZ,121 W WACKER,SUITE 1108,CHICAGO,IL,60601,UNITED STATES,847-791-4105,,01/23/2018,Y
2021,2311910224,TEAMSTERS JOINT COUNCIL 25,160 MARKET STREET,,WILLOW SPRINGS,IL,60480,UNITED STATES,630-755-2500,6307552525,01/04/2021,Y
